Item 1,Item 2,Item 3,Metric,Price
Double Fudge Brownie,"Southwest Chile Lime Ranch Salad with Chicken, Whole","BBQ Chicken Flatbread, 2 Flatbreads",8.50534,12.47
Triple Berry Scone,"BBQ Chicken Mac & Cheese, Small","New England Clam Chowder, Bread Bowl",8.50541,12.870000000000001
Triple Berry Scone,Signature Hot Chocolate,"Bacon Mac & Cheese, Large",8.508,17.770000000000003
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",Cobblestone,Cinnamon Roll,8.50837,14.27
"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",Candy Cookie,"The Italian on Artisan Ciabatta, Whole",8.50879,19.57
"BBQ Chicken Mac & Cheese, Large","Roasted Turkey & Avocado BLT on Country Rustic, Half",Frozen Mocha,8.51095,18.97
Kitchen Sink Cookie,"The Italian on Artisan Ciabatta, Whole","Southwest Chile Lime Ranch Salad with Chicken, Half",8.51096,19.47
"Baja Mac & Cheese, Large",Pecan Braid,Cherry Pastry,8.51348,13.37
Cheese Pastry,"Frontega Chicken Panini on Sea Salt Focaccia, Half","Baja Mac & Cheese, Bread Bowl",8.51445,14.370000000000001
"Bistro French Onion Soup, Bread Bowl","Bistro French Onion Soup, Bread Bowl","Green Goddess Cobb Salad with Chicken, Half",8.51896,16.27
Double Fudge Brownie,"Mac & Cheese, Large","Modern Greek Salad with Quinoa, Whole",8.51902,16.57
"Tuna Salad Sandwich on Black Pepper Focaccia, Half",Pecan Roll,"Mac & Cheese, Large",8.52047,13.77
Whole Grain Flatbread,Cinnamon Roll,"BBQ Chicken Mac & Cheese, Large",8.52379,14.47
Kids Grilled Cheese on Classic White Bread,"Bacon Mac & Cheese, Large",Apple Crunch Muffin,8.52402,14.47
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Wild Blueberry Scone,"Four Cheese Grilled Cheese on Country Rustic, Whole",8.52553,17.77
Frozen Mocha,"Broccoli Cheddar Soup, Bread Bowl","New England Clam Chowder, Bowl",8.52632,15.370000000000001
Pumpkin Cookie,Pecan Braid,"Baja Mac & Cheese, Large",8.52797,12.27
"Frontega Chicken Panini on Sea Salt Focaccia, Whole",Kids Ham Sandwich on Whole Grain Bread,"Mac & Cheese, Large",8.5306,19.97
"Roasted Turkey & Avocado BLT on Country Rustic, Half","Mac & Cheese, Large","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",8.53063,23.47
"Modern Greek Salad with Quinoa, Whole",Kitchen Sink Cookie,Cinnamon Roll,8.53201,11.370000000000001
"Bacon Mac & Cheese, Small","Baja Mac & Cheese, Large",Lentil Quinoa Broth Bowl with Chicken,8.53341,21.67
"Baja Mac & Cheese, Bread Bowl",Bear Claw,"Steak & Arugula on Sourdough, Half",8.53412,15.27
Wild Blueberry Scone,Cinnamon Roll,"The Italian on Artisan Ciabatta, Whole",8.53459,13.669999999999998
Kids Baja Mac & Cheese,"Baja Mac & Cheese, Bread Bowl",Vegan Lentil Quinoa Broth Bowl,8.5348,22.67
"Vegetarian Creamy Tomato Soup, Bowl",Double Fudge Brownie,"Baja Mac & Cheese, Bread Bowl",8.53507,13.77
"Baja Mac & Cheese, Large","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Half","BBQ Chicken Mac & Cheese, Small",8.54198,19.57
"Fuji Apple Salad with Chicken, Whole","BBQ Chicken Mac & Cheese, Large",Greek Yogurt with Mixed Berries & Granola,8.54253,20.67
Chocolate Pastry,"Southwest Chile Lime Ranch Salad with Chicken, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",8.54466,16.47
"New England Clam Chowder, Bowl","Mac & Cheese, Bread Bowl",Pumpkin Muffie,8.54734,12.870000000000001
"Mac & Cheese, Bread Bowl","Greek Salad, Whole",Kids Mac & Cheese,8.54751,20.07
Soba Noodle Bowl with Chicken,"Baja Mac & Cheese, Large",Kids Bacon Mac & Cheese,8.55095,24.67
"Bacon Mac & Cheese, Large",Pecan Roll,"Seasonal Greens Salad, Whole",8.55584,16.77
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","Heritage Ham & Swiss Sandwich on Whole Grain, Whole","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",8.5568,22.869999999999997
Oatmeal Raisin Cookie with Berries,Blueberry Muffin with Fresh Blueberries,"Baja Mac & Cheese, Bread Bowl",8.56244,10.370000000000001
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Half","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",8.56254,24.27
"Mac & Cheese, Large",Double Fudge Brownie,Frozen Mocha,8.56296,15.27
Double Fudge Brownie,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Kids BBQ Chicken Mac & Cheese,8.56356,19.77
"New England Clam Chowder, Bowl","Baja Mac & Cheese, Bread Bowl",Superfruit Smoothie with Greek yogurt,8.56442,15.57
Orange Scone,"Baja Mac & Cheese, Large","Greek Salad, Whole",8.566,16.67
"Mac & Cheese, Bread Bowl",Jalapeno Cheddar Bagel,Steak & Egg on Everything Bagel,8.56715,13.23
Strawberry Banana Smoothie,"BBQ Chicken Mac & Cheese, Bread Bowl",Spinach & Artichoke Souffle,8.56956,15.270000000000001
"Heritage Ham & Swiss Sandwich on Whole Grain, Whole","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",Kitchen Sink Cookie,8.57132,15.27
Frozen Caramel,"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","BBQ Chicken Flatbread, 2 Flatbreads",8.57458,17.47
Spinach & Artichoke Souffle,"Broccoli Cheddar Soup, Bread Bowl",Pumpkin Muffin,8.57481,12.47
Cinnamon Roll,Frozen Mocha,Kitchen Sink Cookie,8.57596,10.07
"Baja Mac & Cheese, Large",Pecan Braid,Wild Blueberry Scone,8.57597,13.27
"Mac & Cheese, Large",Greek Yogurt with Mixed Berries & Granola,Chicken Tortellini Alfredo,8.57803,20.369999999999997
"BBQ Chicken Mac & Cheese, Bread Bowl",Cheese Pastry,"Broccoli Cheddar Soup, Bowl",8.57911,13.969999999999999
Orange Scone,"Roasted Turkey & Avocado BLT on Country Rustic, Whole","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",8.5822,20.169999999999998
"Bacon Mac & Cheese, Bread Bowl",Candy Cookie,"Broccoli Cheddar Soup, Bowl",8.58419,13.27
"Baja Mac & Cheese, Large",Candy Cookie,"Spicy Thai Salad with Chicken, Whole",8.58634,17.77
"Caesar Salad, Half",Kitchen Sink Cookie,"New England Clam Chowder, Bread Bowl",8.58693,12.370000000000001
"BBQ Chicken Mac & Cheese, Small","New England Clam Chowder, Bread Bowl","Greek Salad, Whole",8.58777,16.37
Superfruit Smoothie with Greek yogurt,"Bacon Mac & Cheese, Bread Bowl",Spinach & Bacon Souffle,8.58796,13.270000000000001
"Heritage Ham & Swiss Sandwich on Whole Grain, Whole",Kids Grilled Cheese on Classic White Bread,"Mac & Cheese, Large",8.5883,18.67
"Bacon Mac & Cheese, Large","Greek Salad, Whole",Signature Hot Chocolate,8.59036,21.27
"Mac & Cheese, Bread Bowl",Candy Cookie,Lemon Drop Cookie,8.59075,10.47
Lemon Drop Cookie,"BBQ Chicken Mac & Cheese, Bread Bowl","Baked Potato Soup, Bowl",8.59213,13.77
Double Fudge Brownie,"BBQ Chicken Flatbread, 2 Flatbreads",Cinnamon Roll,8.59425,10.27
Pecan Roll,"The Italian on Artisan Ciabatta, Whole","Asian Sesame Salad with Chicken, Whole",8.59442,18.77
"Tuna Salad Sandwich on Black Pepper Focaccia, Whole","Mac & Cheese, Large",Triple Berry Scone,8.59446,16.97
"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Half","BBQ Chicken Mac & Cheese, Large","Spicy Thai Salad with Chicken, Whole",8.5951,22.37
Cinnamon Crunch Scone,"Mac & Cheese, Bread Bowl",French Croissant,8.59741,11.57
"Asian Sesame Salad with Chicken, Half","Fuji Apple Salad with Chicken, Whole","BBQ Chicken Mac & Cheese, Bread Bowl",8.599,20.17
"Mac & Cheese, Small","Low-Fat Chicken Noodle Soup, Bread Bowl",Chicken Tortellini Alfredo,8.60076,18.47
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Heritage Ham & Swiss Sandwich on Whole Grain, Whole","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",8.60092,22.37
Brioche Roll,"The Italian on Artisan Ciabatta, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",8.60728,22.369999999999997
Kids Baja Mac & Cheese,Kitchen Sink Cookie,Sourdough Bread Bowl,8.61041,12.47
Lentil Quinoa Broth Bowl with Chicken,"Southwest Chile Lime Ranch Salad with Chicken, Whole","Mac & Cheese, Large",8.6116,21.67
"Asian Sesame Salad with Chicken, Whole","Baja Mac & Cheese, Bread Bowl",Triple Berry Scone,8.61247,16.37
"The Italian on Artisan Ciabatta, Whole",Frozen Caramel,"Fuji Apple Salad with Chicken, Whole",8.61361,21.57
Kitchen Sink Cookie,"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Asian Sesame Salad with Chicken, Whole",8.61521,17.97
Kids Mac & Cheese,"Baja Mac & Cheese, Large","Steak & White Cheddar Panini on Artisan Ciabatta, Half",8.6155,22.17
Steel Cut Oatmeal with Strawberries & Pecans,Spinach & Artichoke Souffle,"Mac & Cheese, Bread Bowl",8.61586,15.17
Whole Grain Flatbread,"BBQ Chicken Mac & Cheese, Bread Bowl","New England Clam Chowder, Bowl",8.61677,14.969999999999999
"Four Cheese Grilled Cheese on Country Rustic, Half",Cobblestone,"BBQ Chicken Mac & Cheese, Large",8.61716,15.370000000000001
Kids Low-Fat Vegetarian Black Bean Soup,"Bacon Mac & Cheese, Large","BBQ Chicken Flatbread, 2 Flatbreads",8.61731,17.270000000000003
"BBQ Chicken Flatbread, 2 Flatbreads","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",Frozen Caramel,8.6187,16.97
"Bistro French Onion Soup, Bowl","Mac & Cheese, Bread Bowl",Spinach & Bacon Souffle,8.61928,14.270000000000001
"Baked Potato Soup, Bowl","Baja Mac & Cheese, Large","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",8.61958,19.67
"BBQ Chicken Mac & Cheese, Large",Signature Hot Chocolate,"Broccoli Cheddar Soup, Bowl",8.62385,20.47
Frozen Caramel,Chicken Tortellini Alfredo,"Roasted Turkey & Avocado BLT on Country Rustic, Whole",8.62429,21.77
"BBQ Chicken Mac & Cheese, Small","BBQ Chicken Mac & Cheese, Large",Greek Yogurt with Mixed Berries & Granola,8.62561,17.17
"New England Clam Chowder, Bread Bowl","Mediterranean Veggie Sandwich on Tomato Basil, Whole",Spinach & Artichoke Souffle,8.62656,16.67
"Baja Mac & Cheese, Bread Bowl",Oatmeal Raisin Cookie with Berries,Cherry Pastry,8.62888,10.67
Soba Noodle Bowl with Chicken,"Mac & Cheese, Large","Southwest Chile Lime Ranch Salad with Chicken, Whole",8.62914,21.67
"Baja Mac & Cheese, Bread Bowl","Asian Sesame Salad with Chicken, Half","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",8.6316,18.07
Chicken Tortellini Alfredo,Blueberry Muffin with Fresh Blueberries,"Frontega Chicken Panini on Sea Salt Focaccia, Whole",8.63164,18.27
"Bacon Mac & Cheese, Bread Bowl",Kids Bacon Mac & Cheese,Kids Broccoli Cheddar Soup,8.63249,18.27
Chocolate Pastry,Cinnamon Roll,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",8.63356,14.27
"BBQ Chicken Flatbread, 2 Flatbreads",Lentil Quinoa Broth Bowl with Chicken,"BBQ Chicken Flatbread, 2 Flatbreads",8.63981,18.67
Cinnamon Crunch Scone,Chocolate Chipper Cookie,"Baja Mac & Cheese, Large",8.64031,12.57
"Frontega Chicken Panini on Sea Salt Focaccia, Half","Bacon Mac & Cheese, Large","Spicy Thai Salad with Chicken, Whole",8.64057,21.47
"Baja Mac & Cheese, Small","Cream of Chicken & Wild Rice Soup, Bread Bowl","Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",8.64322,17.970000000000002
Oatmeal Raisin Cookie with Berries,"Baja Mac & Cheese, Bread Bowl",Pumpkin Cookie,8.64337,9.57
Bear Claw,Brioche Roll,"BBQ Chicken Mac & Cheese, Bread Bowl",8.64593,13.97
French Croissant,"BBQ Chicken Mac & Cheese, Bread Bowl",Blueberry Muffin with Fresh Blueberries,8.64931,11.370000000000001
"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole","Baja Mac & Cheese, Large",Brioche Roll,8.65021,22.57
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",Chocolate Chip Muffie,8.65364,19.169999999999998
"Bistro French Onion Soup, Bread Bowl","Mac & Cheese, Large",Challah Loaf,8.65429,16.37
"New England Clam Chowder, Bread Bowl","Caesar Salad with Chicken, Whole","Spicy Thai Salad with Chicken, Whole",8.65485,19.169999999999998
Cranberry Orange Muffin,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole","BBQ Chicken Flatbread, 2 Flatbreads",8.65622,16.47
"BBQ Chicken Flatbread, 2 Flatbreads","BBQ Chicken Flatbread, 2 Flatbreads",Soba Noodle Bowl with Chicken,8.65735,18.67
French Croissant,"Bacon Mac & Cheese, Bread Bowl",Pecan Braid,8.65853,11.67
"Tuna Salad Sandwich on Black Pepper Focaccia, Whole","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Fuji Apple Salad with Chicken, Whole",8.65861,23.67
Everything Bagel,"BBQ Chicken Mac & Cheese, Large","New England Clam Chowder, Bowl",8.66491,14.330000000000002
"New England Clam Chowder, Bread Bowl",Cheese Pastry,Bear Claw,8.66605,10.67
Apple Crunch Muffin,"Bacon Mac & Cheese, Large",Apple Crunch Muffin,8.66659,12.37
"Bistro French Onion Soup, Bread Bowl","New England Clam Chowder, Cup","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",8.66887,27.07
"Broccoli Cheddar Soup, Bowl","Turkey Sandwich on Whole Grain, Whole","Bacon Mac & Cheese, Large",8.66971,14.27
"Frontega Chicken Panini on Sea Salt Focaccia, Whole","BBQ Chicken Flatbread, 2 Flatbreads","BBQ Chicken Flatbread, 1 Flatbread",8.67351,17.67
"Tuna Salad Sandwich on Black Pepper Focaccia, Whole","Greek Salad, Whole","Mac & Cheese, Large",8.67683,20.47
Pecan Braid,"Baked Potato Soup, Bowl","Baja Mac & Cheese, Bread Bowl",8.67777,13.97
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Bear Claw,Orange Scone,8.67986,14.069999999999999
"BBQ Chicken Mac & Cheese, Bread Bowl","Asian Sesame Salad with Chicken, Half",Kids BBQ Chicken Mac & Cheese,8.68209,20.17
"Baja Mac & Cheese, Large","Cream of Chicken & Wild Rice Soup, Bowl","Southwest Chile Lime Ranch Salad with Chicken, Whole",8.68615,18.270000000000003
"Cream of Chicken & Wild Rice Soup, Bread Bowl","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",Kids Baja Mac & Cheese,8.68733,20.47
"BBQ Chicken Mac & Cheese, Large","Baked Potato Soup, Bowl","Turkey Sandwich on Whole Grain, Whole",8.68768,14.270000000000001
"Caesar Salad with Chicken, Whole",Chocolate Chip Muffie,"BBQ Chicken Mac & Cheese, Bread Bowl",8.68864,13.67
Steak & Scrambled Egg on Everything Bagel,Salt Bagel,"Mac & Cheese, Bread Bowl",8.69112,9.23
Oatmeal Raisin Cookie with Berries,"Baja Mac & Cheese, Bread Bowl",Wild Blueberry Scone,8.69137,10.57
"BBQ Chicken Flatbread, 2 Flatbreads",Kitchen Sink Cookie,"Frontega Chicken Panini on Sea Salt Focaccia, Half",8.69143,13.170000000000002
Kids Grilled Cheese on Classic White Bread,Chicken Tortellini Alfredo,Kitchen Sink Cookie,8.69207,14.97
"Fuji Apple Salad with Chicken, Whole","Bistro French Onion Soup, Bread Bowl","New England Clam Chowder, Bowl",8.6933,19.07
Bear Claw,"BBQ Chicken Mac & Cheese, Large",Triple Chocolate Cookie with Walnuts,8.69448,13.37
"Greek Salad, Whole","Asian Sesame Salad with Chicken, Whole","Baja Mac & Cheese, Bread Bowl",8.69484,19.869999999999997
"BBQ Chicken Mac & Cheese, Small",Frozen Caramel,"The Italian on Artisan Ciabatta, Whole",8.6967,18.07
"Frontega Chicken Panini on Sea Salt Focaccia, Whole",Cherry Pastry,Chicken Tortellini Alfredo,8.69808,18.57
"BBQ Chicken Mac & Cheese, Bread Bowl","Bacon Mac & Cheese, Small","Baked Potato Soup, Cup",8.69827,15.27
Cinnamon Roll,"Mac & Cheese, Large",Lentil Quinoa Broth Bowl with Chicken,8.7005,19.47
"Four Cheese Grilled Cheese on Country Rustic, Whole","Heritage Ham & Swiss Sandwich on Whole Grain, Whole","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",8.70056,21.57
"Mac & Cheese, Bread Bowl","Tuna Salad Sandwich on Black Pepper Focaccia, Half","Baja Mac & Cheese, Small",8.70197,14.07
"Baja Mac & Cheese, Bread Bowl","Cream of Chicken & Wild Rice Soup, Bowl",Orange Scone,8.70788,13.870000000000001
Poppyseed Bagel,"BBQ Chicken Mac & Cheese, Large","New England Clam Chowder, Bowl",8.7082,14.330000000000002
Blueberry Muffin with Fresh Blueberries,"Bacon Mac & Cheese, Large","The Italian on Artisan Ciabatta, Half",8.70995,16.37
"Baja Mac & Cheese, Large",Chocolate Chip Bagel,Spinach & Bacon Souffle,8.71205,12.32
"Frontega Chicken Panini on Sea Salt Focaccia, Whole",Chicken Tortellini Alfredo,Pumpkin Cookie,8.71258,17.47
"Asian Sesame Salad with Chicken, Whole","Bacon Mac & Cheese, Small","New England Clam Chowder, Bread Bowl",8.71331,18.07
"Baja Mac & Cheese, Bread Bowl","BBQ Chicken Flatbread, 1 Flatbread","BBQ Chicken Flatbread, 1 Flatbread",8.71515,15.97
"Caesar Salad, Whole","Baja Mac & Cheese, Bread Bowl",Cranberry Orange Muffin,8.7154,14.27
French Croissant,"BBQ Chicken Mac & Cheese, Bread Bowl",Cherry Pastry,8.71575,11.67
Spinach & Bacon Souffle,"Baked Potato Soup, Bread Bowl",Cobblestone,8.71757,10.97
Cinnamon Roll,Soba Noodle Bowl with Chicken,"Mac & Cheese, Large",8.71805,19.47
"BBQ Chicken Flatbread, 2 Flatbreads","Four Cheese Grilled Cheese on Country Rustic, Whole",Frozen Caramel,8.71833,16.169999999999998
"Baja Mac & Cheese, Bread Bowl",Pumpkin Muffin,"Caesar Salad with Chicken, Half",8.72219,12.77
Chicken Tortellini Alfredo,Orange Scone,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",8.72246,20.07
"Baja Mac & Cheese, Bread Bowl",Chocolate Chipper Cookie,Chocolate Pastry,8.72283,10.67
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Half","Baja Mac & Cheese, Large",Cinnamon Crunch Scone,8.72438,16.77
"Baked Potato Soup, Bread Bowl",Orange Scone,"New England Clam Chowder, Bowl",8.7285,13.17
"BBQ Chicken Mac & Cheese, Bread Bowl",Pumpkin Cookie,French Croissant,8.73024,10.57
"Mac & Cheese, Large","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",Apple Crunch Muffin,8.73087,16.57
"Tuna Salad Sandwich on Black Pepper Focaccia, Half","Fuji Apple Salad with Chicken, Whole","Bacon Mac & Cheese, Large",8.73632,19.57
Chicken Tortellini Alfredo,Pecan Roll,"Modern Greek Salad with Quinoa, Whole",8.73721,16.97
Kids BBQ Chicken Mac & Cheese,"Tuna Salad Sandwich on Black Pepper Focaccia, Whole","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",8.7417,23.669999999999998
"Southwest Chile Lime Ranch Salad with Chicken, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Candy Cookie,8.74338,15.77
"Bistro French Onion Soup, Bread Bowl","Vegetarian Creamy Tomato Soup, Bread Bowl","Green Goddess Cobb Salad with Chicken, Half",8.74376,16.27
"The Italian on Artisan Ciabatta, Half","BBQ Chicken Flatbread, 2 Flatbreads",Chicken Tortellini Alfredo,8.7452,19.17
"Baked Potato Soup, Bowl",Kitchen Sink Cookie,"The Italian on Artisan Ciabatta, Whole",8.74709,16.07
"Bacon Mac & Cheese, Large",Frozen Caramel,"Roasted Turkey & Avocado BLT on Country Rustic, Half",8.75044,18.970000000000002
"New England Clam Chowder, Bowl","BBQ Chicken Mac & Cheese, Large",Sesame Bagel,8.75149,14.330000000000002
"Steak & Arugula on Sourdough, Half","Bacon Mac & Cheese, Small","Baja Mac & Cheese, Bread Bowl",8.75687,17.57
Chicken Tortellini Alfredo,Wild Blueberry Scone,"Frontega Chicken Panini on Sea Salt Focaccia, Whole",8.76057,18.47
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Spicy Thai Salad with Chicken, Whole",Pecan Roll,8.76237,19.27
Kitchen Sink Cookie,"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","Fuji Apple Salad with Chicken, Whole",8.76483,18.67
"Fuji Apple Salad with Chicken, Whole",Pecan Roll,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",8.76534,20.47
Orange Mini Scone,"BBQ Chicken Mac & Cheese, Large","Roasted Turkey & Avocado BLT on Country Rustic, Whole",8.76747,19.369999999999997
Orange Mini Scone,"Baja Mac & Cheese, Large",Chicken Tortellini Alfredo,8.76855,18.77
Pecan Roll,Pecan Roll,Frozen Caramel,8.76929,10.17
"The Italian on Artisan Ciabatta, Whole",Pecan Roll,Cheese Pastry,8.76991,13.669999999999998
"Cream of Chicken & Wild Rice Soup, Bowl",Cinnamon Roll,"Baja Mac & Cheese, Large",8.77505,16.07
"Bistro French Onion Soup, Bread Bowl","BBQ Chicken Mac & Cheese, Small","New England Clam Chowder, Bowl",8.77638,15.57
Cherry Pastry,"The Italian on Artisan Ciabatta, Half","Bacon Mac & Cheese, Large",8.77639,16.67
Wild Blueberry Scone,"BBQ Chicken Mac & Cheese, Bread Bowl",French Croissant,8.77824,11.57
"Baja Mac & Cheese, Bread Bowl",Pastry Ring,Cinnamon Crunch Scone,8.78039,17.369999999999997
Frozen Mocha,Chicken Tortellini Alfredo,Pecan Roll,8.78115,15.67
"Four Cheese Grilled Cheese on Country Rustic, Whole","Cream of Chicken & Wild Rice Soup, Bread Bowl","Baja Mac & Cheese, Small",8.78697,16.67
"Baja Mac & Cheese, Bread Bowl",Cheese Pastry,Triple Berry Scone,8.78796,11.27
"Bacon Mac & Cheese, Bread Bowl","Caesar Salad with Chicken, Whole","Southwest Chile Lime Ranch Salad with Chicken, Half",8.79008,20.77
"Frontega Chicken Panini on Sea Salt Focaccia, Whole",Kitchen Sink Cookie,Cheese Pastry,8.79069,12.87
"Bacon Mac & Cheese, Large",Pumpkin Cookie,"The Italian on Artisan Ciabatta, Half",8.79088,15.57
