Item 1,Item 2,Item 3,Metric,Price
Grand Turkey Club Sandwich,Ham & Egg w/Biscuit Platter,"Orange Cream Shake, Large",10.27536,8.17
Buttermilk Chicken Bacon & Swiss Sandwich,"Jamocha Handcrafted Shake, Medium",Bacon & Egg with Biscuit Platter,10.27956,13.370000000000001
Half Pound Beef 'n Cheddar Sandwich,Sausage & Egg with Biscuit Platter,Bourbon BBQ Steak Sandwich,10.28095,15.57
Sausage & Egg with Biscuit Platter,Half Pound French Dip & Swiss/Au Jus Sandwich,"Jamocha Handcrafted Shake, Small",10.28782,11.67
"Vanilla Handcrafted Shake, Medium","Orange Cream Shake, Large","Ham, Egg & Cheese Croissant",10.29531,8.17
"Jamocha Handcrafted Shake, Large",Sausage & Egg with Biscuit Platter,Bacon & Cheese Croissant,10.30138,12.17
Ham & Egg w/Biscuit Platter,"Jamocha Handcrafted Shake, Large",Grand Turkey Club Sandwich,10.3027,7.970000000000001
"Ham, Egg & Cheese Croissant","Ultimate Chocolate Shake, Medium","Vanilla Handcrafted Shake, Large",10.30796,8.67
Traditional Greek Gyro,Bacon & Egg with Biscuit Platter,Loaded Curly Fries,10.31366,10.77
Roast Turkey Ranch & Bacon Sandwich,Ham & Egg w/Biscuit Platter,Double Beef 'n Cheddar Sandwich,10.32005,11.77
"Jamocha Handcrafted Shake, Large","Ham, Egg & Cheese Croissant","Vanilla Handcrafted Shake, Medium",10.32265,7.970000000000001
Bourbon BBQ Triple Stack Sandwich,Half Pound Roast Beef Sandwich,"Bacon, Egg & Cheese Biscuit",10.3269,10.47
Bourbon BBQ Brisket Sandwich,"Vanilla Handcrafted Shake, Medium",Sausage & Egg with Biscuit Platter,10.33459,12.57
Bourbon BBQ Triple Stack Sandwich,Mozzarella Sticks (6),"Bacon, Egg & Cheese Croissant",10.33696,13.67
Sausage & Egg with Biscuit Platter,Smokehouse Brisket,Reuben,10.33791,16.17
"Ultimate Chocolate Shake, Medium","Ham, Egg & Cheese Croissant",Gyro Loaded Curly Fries,10.35664,8.67
Bourbon BBQ Steak Sandwich,Half Pound French Dip & Swiss/Au Jus Sandwich,Sausage & Egg with Biscuit Platter,10.35676,15.07
"Ultimate Chocolate Shake, Medium",Three Cheese Steak Sandwich,"Sausage, Egg & Cheese Croissant",10.35813,12.07
Half Pound Beef 'n Cheddar Sandwich,Classic French Dip & Swiss/Au Jus Sandwich,Sausage & Egg with Biscuit Platter,10.37843,15.07
Bourbon BBQ Triple Stack Sandwich,"Ham, Egg & Cheese Wrap",Three Cheese Steak Sandwich,10.39225,14.57
"Sausage, Egg & Cheese Croissant",Bourbon BBQ Triple Stack Sandwich,Sausage Biscuit,10.39663,14.57
Bourbon BBQ Brisket Sandwich,Bacon & Egg with Biscuit Platter,"Ultimate Chocolate Shake, Medium",10.40236,14.47
Fire-Roasted Philly Sandwich,Sausage & Egg with Biscuit Platter,Fire-Roasted Philly Sandwich,10.41195,15.57
Super Greek Salad,Sausage & Egg with Biscuit Platter,Buttermilk Crispy Chicken Sandwich,10.43354,11.27
"Ham, Egg & Cheese Croissant","Orange Cream Shake, Large",Double Beef 'n Cheddar Sandwich,10.43356,11.17
"Sausage, Egg & Cheese Croissant",Bourbon BBQ Chicken Sandwich,Super Greek Salad,10.43973,10.97
Ham & Egg w/Biscuit Platter,Super Greek Salad,Roast Turkey & Swiss Sandwich,10.44226,8.17
Roast Turkey Ranch & Bacon Sandwich,Bacon & Egg with Biscuit Platter,Half Pound Roast Beef Sandwich,10.44266,13.770000000000001
Classic French Dip & Swiss/Au Jus Sandwich,Sausage & Egg with Biscuit Platter,Half Pound French Dip & Swiss/Au Jus Sandwich,10.45425,14.57
Double Beef 'n Cheddar Sandwich,"Ham, Egg & Cheese Croissant","Jamocha Handcrafted Shake, Large",10.4609,10.97
Traditional Greek Gyro,"Sausage, Egg & Cheese Croissant",Buttermilk Chicken Cordon Bleu Sandwich,10.46201,10.17
Bourbon BBQ Brisket Sandwich,Sausage & Egg with Biscuit Platter,Double Beef 'n Cheddar Sandwich,10.47285,15.57
Sausage & Egg with Biscuit Platter,Three Cheese Steak Sandwich,"Vanilla Handcrafted Shake, Medium",10.48524,13.17
Half Pound Roast Beef Sandwich,"Orange Cream Shake, Large","Bacon, Egg & Cheese Croissant",10.50406,7.67
"Sausage Gravy Biscuit, Double","Ham, Egg & Cheese Croissant",Half Pound Roast Beef Sandwich,10.50717,11.07
Loaded Italian,"Orange Cream Shake, Medium",Ham & Egg w/Biscuit Platter,10.52516,4.47
Half Pound Roast Beef Sandwich,"Bacon, Egg & Cheese Croissant","Jamocha Handcrafted Shake, Large",10.5314,7.470000000000001
"Vanilla Handcrafted Shake, Large",Half Pound Beef 'n Cheddar Sandwich,"Bacon, Egg & Cheese Croissant",10.53955,11.17
Three Cheese Steak Sandwich,"Ultimate Chocolate Shake, Medium",Bacon & Egg with Biscuit Platter,10.55301,15.07
Ham & Egg w/Biscuit Platter,Loaded Italian,"Jamocha Handcrafted Shake, Medium",10.55979,4.27
Half Pound Beef 'n Cheddar Sandwich,"Bacon, Egg & Cheese Croissant",Gyro Loaded Curly Fries,10.58822,11.17
Sausage Biscuit,Bourbon BBQ Triple Stack Sandwich,Bacon & Egg with Biscuit Platter,10.59151,17.57
"Bacon, Egg & Cheese Croissant",Half Pound French Dip & Swiss/Au Jus Sandwich,"Vanilla Handcrafted Shake, Large",10.61536,10.67
Sausage & Egg with Biscuit Platter,Three Cheese Steak Sandwich,Double Beef 'n Cheddar Sandwich,10.62349,16.17
Bourbon BBQ Chicken Sandwich,Bacon & Egg with Biscuit Platter,Super Greek Salad,10.63461,13.97
Bourbon BBQ Triple Stack Sandwich,Ham & Egg w/Biscuit Platter,Roast Turkey & Swiss Wrap,10.65129,11.47
Ham & Egg w/Biscuit Platter,Half Pound Beef 'n Cheddar Sandwich,Bourbon BBQ Chicken Sandwich,10.6524,11.77
Bacon & Egg with Biscuit Platter,Buttermilk Chicken Cordon Bleu Sandwich,Traditional Greek Gyro,10.65688,13.17
Half Pound French Dip & Swiss/Au Jus Sandwich,"Bacon, Egg & Cheese Croissant",Gyro Loaded Curly Fries,10.66404,10.67
"Ultimate Chocolate Shake, Large",Half Pound Roast Beef Sandwich,"Ham, Egg & Cheese Croissant",10.67622,8.47
"Bacon, Egg & Cheese Croissant",Bourbon BBQ Brisket Sandwich,Bourbon BBQ Triple Stack Sandwich,10.71857,13.97
Half Pound French Dip & Swiss/Au Jus Sandwich,Bourbon BBQ Chicken Sandwich,Ham & Egg w/Biscuit Platter,10.72821,11.270000000000001
Loaded Italian,Sausage & Egg with Biscuit Platter,Smokehouse Brisket,10.75031,12.17
Half Pound Roast Beef Sandwich,"Vanilla Handcrafted Shake, Large",Ham & Egg w/Biscuit Platter,10.84993,5.17
"Bacon, Egg & Cheese Croissant",Bourbon BBQ Triple Stack Sandwich,Three Cheese Steak Sandwich,10.86922,14.57
Super Greek Salad,Traditional Greek Gyro,Ham & Egg w/Biscuit Platter,10.89614,4.7700000000000005
Ham & Egg w/Biscuit Platter,Gyro Loaded Curly Fries,Half Pound Roast Beef Sandwich,10.8986,5.17
Sausage & Egg with Biscuit Platter,"Sausage, Egg & Cheese Wrap","Curly Fries, Large",10.94955,11.77
Super Greek Salad,"Sausage, Egg & Cheese Sourdough","Sausage, Egg & Cheese Sourdough",11.05904,9.67
Half Pound Beef 'n Cheddar Sandwich,"Sausage, Egg & Cheese Wrap","Sausage, Egg & Cheese Wrap",11.15748,12.97
"Sausage, Egg & Cheese Sourdough",Super Greek Salad,"Sausage, Egg & Cheese Biscuit",11.21922,9.67
Half Pound French Dip & Swiss/Au Jus Sandwich,"Sausage, Egg & Cheese Wrap","Sausage, Egg & Cheese Wrap",11.2333,12.47
Sausage & Egg with Biscuit Platter,Mozzarella Sticks (6),"Sausage, Egg & Cheese Wrap",11.29826,14.270000000000001
"Bacon, Egg & Cheese Biscuit",Sausage & Egg with Biscuit Platter,Roast Turkey Ranch & Bacon Sandwich,11.34743,14.870000000000001
"Sausage, Egg & Cheese Biscuit",Super Greek Salad,"Sausage, Egg & Cheese Biscuit",11.37939,9.67
"Ham, Egg & Cheese Wrap","Sausage, Egg & Cheese Croissant","Sausage Gravy Biscuit, Double",11.46459,13.57
Ham & Egg w/Biscuit Platter,"Sausage, Egg & Cheese Wrap",Roast Turkey Ranch & Bacon Sandwich,11.52708,10.77
Fire-Roasted Philly Sandwich,Sausage & Egg with Biscuit Platter,"Sausage, Egg & Cheese Sourdough",11.53979,14.57
"Ham, Egg & Cheese Wrap","Ultimate Chocolate Shake, Large","Sausage, Egg & Cheese Croissant",11.63364,10.97
"Sausage, Egg & Cheese Wrap","Ham, Egg & Cheese Croissant","Orange Cream Shake, Large",11.6406,10.17
Bacon & Egg with Biscuit Platter,"Ham, Egg & Cheese Wrap","Sausage Gravy Biscuit, Double",11.65947,16.57
"Ham, Egg & Cheese Croissant","Jamocha Handcrafted Shake, Large","Sausage, Egg & Cheese Wrap",11.66794,9.97
Bourbon BBQ Brisket Sandwich,"Sausage, Egg & Cheese Wrap",Sausage & Egg with Biscuit Platter,11.67988,14.57
Sausage & Egg with Biscuit Platter,"Sausage, Egg & Cheese Biscuit",Fire-Roasted Philly Sandwich,11.69996,14.57
"Bacon, Egg & Cheese Wrap","Sausage, Egg & Cheese Croissant",Bourbon BBQ Triple Stack Sandwich,11.76495,12.97
"Bacon, Egg & Cheese Biscuit","Orange Cream Shake, Large",Ham & Egg w/Biscuit Platter,11.80981,7.67
"Ultimate Chocolate Shake, Large",Bacon & Egg with Biscuit Platter,"Ham, Egg & Cheese Wrap",11.82852,13.97
Three Cheese Steak Sandwich,"Sausage, Egg & Cheese Wrap",Sausage & Egg with Biscuit Platter,11.83053,15.17
"Bacon, Egg & Cheese Biscuit",Ham & Egg w/Biscuit Platter,"Jamocha Handcrafted Shake, Large",11.83715,7.470000000000001
"Bacon, Egg & Cheese Croissant","Sausage, Egg & Cheese Croissant","Sausage Gravy Biscuit, Double",11.94157,13.57
"Bacon, Egg & Cheese Wrap",Bourbon BBQ Triple Stack Sandwich,Bacon & Egg with Biscuit Platter,11.95982,15.97
Sausage & Egg with Biscuit Platter,Sausage & Egg with Biscuit Platter,Buttermilk Crispy Chicken Sandwich,12.04212,15.17
"Sausage, Egg & Cheese Croissant",Bourbon BBQ Chicken Sandwich,Sausage & Egg with Biscuit Platter,12.04831,14.870000000000001
Sausage & Egg with Biscuit Platter,Roast Turkey & Swiss Sandwich,Ham & Egg w/Biscuit Platter,12.05085,12.07
"Ultimate Chocolate Shake, Large","Bacon, Egg & Cheese Croissant","Sausage, Egg & Cheese Croissant",12.11062,10.97
Bacon & Egg with Biscuit Platter,"Sausage Gravy Biscuit, Double","Bacon, Egg & Cheese Croissant",12.13645,16.57
"Vanilla Handcrafted Shake, Large","Sausage, Egg & Cheese Croissant","Sausage, Egg & Cheese Croissant",12.14157,10.17
Gyro Loaded Curly Fries,"Sausage, Egg & Cheese Croissant","Sausage, Egg & Cheese Croissant",12.19025,10.17
Sausage & Egg with Biscuit Platter,Bourbon BBQ Chicken Sandwich,Bacon & Egg with Biscuit Platter,12.24319,17.869999999999997
"Ultimate Chocolate Shake, Large",Bacon & Egg with Biscuit Platter,"Bacon, Egg & Cheese Croissant",12.3055,13.97
Bacon & Egg with Biscuit Platter,"Sausage, Egg & Cheese Croissant","Vanilla Handcrafted Shake, Large",12.33645,13.17
"Sausage, Egg & Cheese Croissant",Bacon & Egg with Biscuit Platter,Gyro Loaded Curly Fries,12.38513,13.17
Ham & Egg w/Biscuit Platter,Traditional Greek Gyro,Sausage & Egg with Biscuit Platter,12.50472,8.67
Bacon & Egg with Biscuit Platter,Bacon & Egg with Biscuit Platter,"Vanilla Handcrafted Shake, Large",12.53133,16.17
Bacon & Egg with Biscuit Platter,Gyro Loaded Curly Fries,Bacon & Egg with Biscuit Platter,12.58,16.17
"Sausage, Egg & Cheese Sourdough",Sausage & Egg with Biscuit Platter,"Sausage, Egg & Cheese Sourdough",12.66763,13.57
Sausage & Egg with Biscuit Platter,"Sausage, Egg & Cheese Sourdough","Sausage, Egg & Cheese Biscuit",12.8278,13.57
"Sausage, Egg & Cheese Biscuit",Sausage & Egg with Biscuit Platter,"Sausage, Egg & Cheese Biscuit",12.98797,13.57
