Item 1,Item 2,Item 3,Metric,Price
Kid's Cheeseburger,Double All-Natural Burger,"Quesadilla, Steak",8.86239,11.770000000000001
"Super Nachos, Steak",The 1/2 lb. Low Carb Thickburger,"Chicken Taquitos, 3 Pieces",8.86262,12.57
Chocolate Cake,OREO Cookie Malt,The Big Carl,8.86293,5.7700000000000005
Chocolate Chip Cookie,Chocolate Shake,Super Star with Cheese,8.86556,6.17
Double All-Natural Burger,"Burrito California, Chicken","Quesadilla, Cheese",8.86659,11.870000000000001
The Big Carl,"Street Taco, Steak",The Big Carl,8.87693,9.17
"Hand-Breaded Chicken Tenders, 3 Pieces","Super Nachos, Ground Beef",Vanilla Malt,8.88147,8.97
The Breakfast Burger,Onion Rings,Famous Star with Cheese,8.89176,8.469999999999999
"Hand-Breaded Chicken Tenders, 3 Pieces",Strawberry Malt,"Super Nachos, Ground Beef",8.89789,8.969999999999999
The 1/2 lb. Low Carb Thickburger,Double All-Natural Burger,"Natural-Cut Fries, Small",8.90209,16.07
Spicy Chicken Sandwich,Southwest Chicken Soft Taco,The 1/2 lb. Guacamole Bacon Thickburger,8.90648,14.129999999999999
"Super Nachos, Ground Beef","Hand-Breaded Chicken Tenders, 3 Pieces",Chocolate Malt,8.90654,8.17
Single All-Natural Burger,Charbroiled Chicken Salad (add dressing),The Big Carl,8.91273,14.270000000000001
"Hand-Breaded Chicken Tenders, 5 Pieces",Super Star with Cheese,Teriyaki Burger,8.91503,18.17
Chocolate Cake,The 1/2 lb. Western Bacon Thickburger,"Quesadilla, Chicken",8.91728,10.17
"Burrito Especial, Steak",The 1/3 lb. Low Carb Thickburger,The 1/3 lb. Guacamole Bacon Thickburger,8.92026,13.370000000000001
"Super Nachos, Steak",Strawberry Swirl Cheesecake,OREO Cookie Malt,8.92627,5.97
OREO Cookie Malt,"Burrito California, Chicken",Vanilla Malt,8.92775,4.47
"Taco Salad, Steak","Street Taco, Chicken",The 1/2 lb. Original Six Dollar Thickburger,8.93426,9.67
"Burrito California, Chicken","Burrito California, Chicken",The 1/2 lb. Jalapeno Thickburger,8.9427,9.57
OREO Cookie Malt,"Chicken Stars, 4 Pieces",The 1/2 lb. Original Six Dollar Thickburger,8.94275,10.67
OREO Cookie Malt,"Burrito California, Chicken",Strawberry Malt,8.94416,4.47
The 1/2 lb. Original Six Dollar Thickburger,Jalapeno Turkey Burger,"Burrito California, Chicken",8.94893,9.870000000000001
The Big Carl,Southwest Chicken Soft Taco,Bacon Swiss Crispy Chicken Sandwich,8.94927,11.530000000000001
Chocolate Chip Cookie,The Big Carl,OREO Cookie Shake,8.95143,5.77
Chocolate Malt,OREO Cookie Malt,"Burrito California, Chicken",8.95282,3.67
"Hard Taco, Ground Beef","Burrito Especial, Steak",The 1/2 lb. Mile High Bacon Thickburger,8.95353,11.07
Charbroiled Chicken Club Sandwich,OREO Cookie Malt,"Quesadilla, Steak",8.95362,8.17
The 1/3 lb. Mile High Bacon Thickburger,"Taco Salad, Steak",Kid's Hand-Breaded Chicken Tenders,8.96182,12.969999999999999
The 1/3 lb. Mile High Bacon Thickburger,"Burrito Mexicano, Steak",The 1/3 lb. Low Carb Thickburger,8.96475,13.370000000000001
Double All-Natural Burger,Southwest Chicken Soft Taco,Famous Star with Cheese,8.96491,12.77
Charbroiled Chicken Salad (add dressing),The 1/2 lb. Jalapeno Thickburger,Charbroiled Chicken Club Sandwich,8.96644,16.37
The Breakfast Burger,"Taco Salad, Ground Beef","Hash Brown Nuggets, Small",8.97272,6.77
Vanilla Malt,"Hash Brown Nuggets, Large",The 1/2 lb. Low Carb Thickburger,8.978,9.969999999999999
The 1/3 lb. Low Carb Thickburger,The 1/3 lb. Jalapeno Thickburger,Famous Star with Cheese,8.98149,12.669999999999998
Double All-Natural Burger,Chips,The 1/2 lb. Low Carb Thickburger,8.98637,15.77
"Taco Salad, Chicken",The 1/2 lb. Low Carb Thickburger,"Burrito Especial, Steak",8.99169,10.969999999999999
"Hard Taco, Ground Beef",Double All-Natural Burger,Single All-Natural Burger,8.9918,14.97
The 1/3 lb. Original Six Dollar Thickburger,Double Western Bacon Cheeseburger,Kid's Hand-Breaded Chicken Tenders,8.99408,12.870000000000001
The 1/2 lb. Low Carb Thickburger,"Hash Brown Nuggets, Large",Strawberry Malt,8.99442,9.969999999999999
Charbroiled Chicken Club Sandwich,"Hard Taco, Ground Beef",The 1/2 lb. Guacamole Bacon Thickburger,8.99475,13.870000000000001
Big Chicken Fillet Sandwich,OREO Cookie Shake,"Quesadilla, Chicken",8.99579,8.469999999999999
The Breakfast Burger,Charbroiled BBQ Chicken Sandwich,"Taco Salad, Steak",8.99734,10.170000000000002
"Taco Salad, Steak","Hash Brown Nuggets, Medium",The Breakfast Burger,8.99778,6.970000000000001
"Hash Brown Nuggets, Large",Chocolate Malt,The 1/2 lb. Low Carb Thickburger,9.00308,9.17
"Street Taco, Chicken",Teriyaki Burger,The 1/2 lb. Mile High Bacon Thickburger,9.00373,16.27
The 1/3 lb. Low Carb Thickburger,Charbroiled Santa Fe Chicken Sandwich,Double Western Bacon Cheeseburger,9.00526,13.07
Western Bacon Cheeseburger,"Hand-Breaded Chicken Tenders, 3 Pieces",The 1/3 lb. Mile High Bacon Thickburger,9.01414,15.870000000000001
The Breakfast Burger,"Beef, Bean & Cheese Burrito",Western Bacon Cheeseburger,9.01648,13.370000000000001
The 1/2 lb. Low Carb Thickburger,"Taco Salad, Ground Beef",Teriyaki Turkey Burger,9.02136,10.37
"Quesadilla, Cheese",OREO Cookie Shake,Vanilla Malt,9.02149,4.57
The 1/3 lb. Low Carb Thickburger,Super Star with Cheese,"Chicken Taquitos, 5 Pieces",9.02179,13.67
Beer-Battered Cod Fish Sandwich,OREO Cookie Malt,The 1/2 lb. Low Carb Thickburger,9.02612,10.870000000000001
OREO Cookie Malt,"Quesadilla, Cheese",Vanilla Shake,9.02839,5.87
Single All-Natural Burger,The Breakfast Burger,Bean & Cheese Burrito,9.03004,11.77
OREO Cookie Malt,Strawberry Shake,"Quesadilla, Cheese",9.03693,4.87
The 1/3 lb. Low Carb Thickburger,Teriyaki Burger,The Big Carl,9.03706,17.270000000000003
OREO Cookie Shake,Strawberry Malt,"Quesadilla, Cheese",9.03791,4.57
Chocolate Shake,"Quesadilla, Cheese",OREO Cookie Malt,9.04645,3.77
Chocolate Malt,"Quesadilla, Cheese",OREO Cookie Shake,9.04657,3.77
The 1/3 lb. Guacamole Bacon Thickburger,Kid's Hand-Breaded Chicken Tenders,The 1/3 lb. Original Six Dollar Thickburger,9.05766,15.67
OREO Cookie Malt,The 1/3 lb. Low Carb Thickburger,"Taco Salad, Chicken",9.06281,8.07
"Taco Salad, Steak","Hand-Breaded Chicken Tenders, 3 Pieces",Super Star with Cheese,9.06381,10.27
"Chicken Stars, 6 Pieces",The 1/2 lb. Jalapeno Thickburger,"Quesadilla, Steak",9.06424,11.770000000000001
OREO Cookie Shake,Double All-Natural Burger,"Chicken Stars, 6 Pieces",9.06679,12.870000000000001
The 1/3 lb. Guacamole Bacon Thickburger,The 1/3 lb. Low Carb Thickburger,Charbroiled Santa Fe Chicken Sandwich,9.06884,15.870000000000001
"Hand-Breaded Chicken Tenders, 5 Pieces","Burrito Especial, Chicken",Double All-Natural Burger,9.0756,19.07
"Quesadilla, Chicken",Bacon Swiss Crispy Chicken Sandwich,"Quesadilla, Chicken",9.08019,11.53
"Hand-Breaded Chicken Tenders, 5 Pieces",Bacon Swiss Crispy Chicken Sandwich,OREO Cookie Malt,9.09071,12.23
"Chicken Taquitos, 5 Pieces",The 1/2 lb. Western Bacon Thickburger,Strawberry Swirl Cheesecake,9.09289,12.07
The 1/2 lb. Mile High Bacon Thickburger,Big Hamburger,Strawberry Swirl Cheesecake,9.09804,9.57
Kid's Hand-Breaded Chicken Tenders,"Taco Salad, Chicken",The 1/2 lb. Original Six Dollar Thickburger,9.10068,13.469999999999999
The 1/3 lb. Original Six Dollar Thickburger,"Street Taco, Chicken",Double All-Natural Burger,9.10101,14.57
Bacon Swiss Crispy Chicken Sandwich,Vanilla Malt,The 1/3 lb. Low Carb Thickburger,9.10191,12.530000000000001
Charbroiled Santa Fe Chicken Sandwich,"Hard Taco, Ground Beef",The 1/2 lb. Mile High Bacon Thickburger,9.10211,13.57
"Hand-Breaded Chicken Tenders, 5 Pieces",OREO Cookie Shake,"Taco Salad, Ground Beef",9.10661,8.57
The 1/2 lb. Guacamole Bacon Thickburger,Turkey Burger,Southwest Chicken Soft Taco,9.10685,11.07
Southwest Chicken Soft Taco,Vanilla Malt,Super Star with Cheese,9.11372,8.07
The Breakfast Burger,Vanilla Malt,"Natural-Cut Fries, Medium",9.11491,7.17
Bacon Swiss Crispy Chicken Sandwich,Strawberry Malt,The 1/3 lb. Low Carb Thickburger,9.11833,12.530000000000001
The 1/3 lb. Mile High Bacon Thickburger,"Hard Taco, Ground Beef",OREO Cookie Malt,9.12115,8.17
"Taco Salad, Ground Beef",The 1/3 lb. Low Carb Thickburger,Vanilla Shake,9.12472,10.17
Guacamole Turkey Burger,The 1/2 lb. Low Carb Thickburger,"Taco Salad, Ground Beef",9.12525,16.17
Charbroiled Chicken Club Sandwich,OREO Cookie Shake,OREO Cookie Shake,9.12602,7.069999999999999
Double Western Bacon Cheeseburger,OREO Cookie Shake,Southwest Chicken Soft Taco,9.12669,5.37
Chocolate Malt,Bacon Swiss Crispy Chicken Sandwich,The 1/3 lb. Low Carb Thickburger,9.12699,11.73
Single All-Natural Burger,The 1/2 lb. Jalapeno Thickburger,"Street Taco, Chicken",9.12933,12.770000000000001
Strawberry Malt,Southwest Chicken Soft Taco,Super Star with Cheese,9.13014,8.07
"Natural-Cut Fries, Medium",The Breakfast Burger,Strawberry Malt,9.13133,7.17
Strawberry Shake,The 1/3 lb. Low Carb Thickburger,"Taco Salad, Ground Beef",9.13325,9.17
"Street Taco, Chicken",The 1/2 lb. Western Bacon Thickburger,Vanilla Malt,9.13373,9.969999999999999
Super Star with Cheese,Southwest Chicken Soft Taco,Chocolate Malt,9.1388,7.27
The Breakfast Burger,Chocolate Malt,"Natural-Cut Fries, Medium",9.13999,6.37
Charbroiled Santa Fe Chicken Sandwich,"Taco Salad, Chicken",The 1/2 lb. Low Carb Thickburger,9.14027,13.469999999999999
"Quesadilla, Chicken",The 1/2 lb. Mile High Bacon Thickburger,"Street Taco, Steak",9.14141,10.47
Super Star with Cheese,Super Star with Cheese,"Street Taco, Chicken",9.14189,10.77
The 1/2 lb. Mile High Bacon Thickburger,"Burrito California, Chicken",Charbroiled Chicken Salad (add dressing),9.14222,13.469999999999999
"Taco Salad, Ground Beef",The 1/3 lb. Low Carb Thickburger,Chocolate Shake,9.14278,8.07
"Grilled Cheese Breakfast Sandwich, Sausage","Natural-Cut Fries, Large","Super Nachos, Chicken",9.148,8.969999999999999
"Street Taco, Chicken",The 1/2 lb. Western Bacon Thickburger,Strawberry Malt,9.15015,9.969999999999999
Chocolate Malt,The 1/2 lb. Western Bacon Thickburger,"Street Taco, Chicken",9.1588,9.17
The 1/2 lb. Low Carb Thickburger,"Burrito California, Steak","Taco Salad, Ground Beef",9.16403,8.43
The 1/2 lb. Original Six Dollar Thickburger,"Burrito Mexicano, Chicken",The 1/3 lb. Low Carb Thickburger,9.16668,16.37
The 1/3 lb. Jalapeno Thickburger,Strawberry Swirl Cheesecake,The 1/3 lb. Original Six Dollar Thickburger,9.16868,10.969999999999999
"Sausage, Egg & Cheese Biscuit",Biscuit 'N' Gravy (California only),"Super Nachos, Steak",9.17148,10.27
"Hard Taco, Ground Beef",The 1/2 lb. Western Bacon Thickburger,Vanilla Shake,9.17296,11.27
"Quesadilla, Cheese","Taco Salad, Steak",The 1/2 lb. Low Carb Thickburger,9.1777,10.17
Super Star with Cheese,Bacon Swiss Crispy Chicken Sandwich,Strawberry Swirl Cheesecake,9.18118,11.73
The 1/2 lb. Western Bacon Thickburger,Strawberry Shake,"Hard Taco, Ground Beef",9.18149,10.27
Southwest Chicken Soft Taco,The 1/3 lb. Guacamole Bacon Thickburger,OREO Cookie Shake,9.19027,8.17
The 1/2 lb. Western Bacon Thickburger,"Hard Taco, Ground Beef",Chocolate Shake,9.19102,9.17
"Super Nachos, Steak","Grilled Cheese Breakfast Sandwich, Sausage","Natural-Cut Fries, Medium",9.19129,8.77
CrissCut Fries,"Super Nachos, Steak","Sausage, Egg & Cheese Biscuit",9.19342,8.27
Kid's Cheeseburger,"Hand-Breaded Chicken Tenders, 5 Pieces",The 1/2 lb. Mile High Bacon Thickburger,9.1946,13.870000000000001
The 1/2 lb. Low Carb Thickburger,The 1/3 lb. Original Six Dollar Thickburger,"Burrito Mexicano, Chicken",9.19509,16.169999999999998
"Taco Salad, Ground Beef","Natural-Cut Fries, Large","Mile High Bacon, Egg & Cheese Biscuit (outside California)",9.19578,8.07
Strawberry Swirl Cheesecake,Big Chicken Fillet Sandwich,Double All-Natural Burger,9.19626,14.370000000000001
The Breakfast Burger,The 1/2 lb. Western Bacon Thickburger,Garden Side Salad (add dressing),9.2022,11.47
The Breakfast Burger,"Super Nachos, Chicken",Chocolate Cake,9.21771,7.67
The 1/2 lb. Guacamole Bacon Thickburger,"Burrito Mexicano, Chicken",Strawberry Swirl Cheesecake,9.22363,13.669999999999998
Southwest Chicken Soft Taco,The Big Carl,OREO Cookie Malt,9.22455,6.87
"Burrito Especial, Chicken",The 1/2 lb. Guacamole Bacon Thickburger,"Hand-Breaded Chicken Tenders, 3 Pieces",9.22514,15.87
"Sausage, Egg & Cheese Biscuit",Onion Rings,"Taco Salad, Ground Beef",9.22836,6.87
"Mile High Bacon, Egg & Cheese Biscuit (California only)","Hash Brown Nuggets, Small","Super Nachos, Ground Beef",9.26526,8.67
"Quesadilla, Chicken",Southwest Chicken Soft Taco,The 1/2 lb. Western Bacon Thickburger,9.2789,11.27
"Mile High Bacon, Egg & Cheese Biscuit (California only)","Super Nachos, Steak",Charbroiled BBQ Chicken Sandwich,9.29048,12.07
"Super Nachos, Steak","Hash Brown Nuggets, Medium","Mile High Bacon, Egg & Cheese Biscuit (California only)",9.29093,8.870000000000001
The 1/2 lb. Low Carb Thickburger,Vanilla Malt,"Burrito Especial, Steak",9.30608,10.77
"Quesadilla, Cheese",The 1/3 lb. Low Carb Thickburger,Double All-Natural Burger,9.31604,15.27
"Burrito Especial, Steak",Strawberry Malt,The 1/2 lb. Low Carb Thickburger,9.32249,10.77
"Super Nachos, Chicken",Big Hamburger,"Sausage, Egg & Cheese Biscuit",9.32418,7.57
Chocolate Malt,The 1/2 lb. Low Carb Thickburger,"Burrito Especial, Steak",9.33115,9.969999999999999
"Mile High Bacon, Egg & Cheese Biscuit (outside California)",Bean & Cheese Burrito,The 1/3 lb. Western Bacon Thickburger,9.3333,12.57
Onion Rings,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",Bacon Swiss Crispy Chicken Sandwich,9.34366,11.73
OREO Cookie Malt,"Quesadilla, Chicken","Quesadilla, Chicken",9.35547,6.870000000000001
OREO Cookie Malt,OREO Cookie Malt,"Hand-Breaded Chicken Tenders, 5 Pieces",9.36599,7.57
The 1/2 lb. Mile High Bacon Thickburger,Strawberry Swirl Cheesecake,Teriyaki Turkey Burger,9.3677,10.27
"Grilled Cheese Breakfast Sandwich, Sausage","Super Nachos, Chicken",Biscuit 'N' Gravy (outside California),9.37386,10.97
Vanilla Malt,The 1/3 lb. Low Carb Thickburger,OREO Cookie Malt,9.37719,7.87
The 1/3 lb. Western Bacon Thickburger,Kid's Cheeseburger,The Breakfast Burger,9.37824,10.57
The Breakfast Burger,Super Star with Cheese,Kid's Hamburger,9.38909,9.37
"Burrito California, Chicken",The 1/2 lb. Jalapeno Thickburger,The 1/3 lb. Low Carb Thickburger,9.39215,12.969999999999999
"Chicken Taquitos, 3 Pieces",The 1/2 lb. Low Carb Thickburger,Super Star with Cheese,9.3928,13.670000000000002
The 1/3 lb. Low Carb Thickburger,OREO Cookie Malt,Strawberry Malt,9.39361,7.869999999999999
The 1/2 lb. Low Carb Thickburger,Teriyaki Burger,Vanilla Shake,9.3955,17.270000000000003
"Taco Salad, Steak",The Breakfast Burger,"Chicken Stars, 9 Pieces",9.39627,9.370000000000001
The 1/2 lb. Original Six Dollar Thickburger,Jalapeno Turkey Burger,The 1/3 lb. Low Carb Thickburger,9.39837,13.27
Chocolate Malt,OREO Cookie Malt,The 1/3 lb. Low Carb Thickburger,9.40227,7.07
Teriyaki Burger,Strawberry Shake,The 1/2 lb. Low Carb Thickburger,9.40403,16.27
Chocolate Shake,Teriyaki Burger,The 1/2 lb. Low Carb Thickburger,9.41356,15.170000000000002
Vanilla Malt,Kid's Hand-Breaded Chicken Tenders,The 1/2 lb. Original Six Dollar Thickburger,9.41507,13.27
Charbroiled BBQ Chicken Sandwich,"Grilled Cheese Breakfast Sandwich, Sausage","Super Nachos, Ground Beef",9.42156,11.57
"Mile High Bacon, Egg & Cheese Biscuit (outside California)","Taco Salad, Ground Beef",Biscuit 'N' Gravy (outside California),9.42164,10.07
"Super Nachos, Ground Beef","Grilled Cheese Breakfast Sandwich, Sausage","Hash Brown Nuggets, Medium",9.422,8.370000000000001
The 1/3 lb. Original Six Dollar Thickburger,The 1/2 lb. Low Carb Thickburger,Jalapeno Turkey Burger,9.42678,13.069999999999999
The 1/2 lb. Original Six Dollar Thickburger,Kid's Hand-Breaded Chicken Tenders,Strawberry Malt,9.43149,13.27
The 1/2 lb. Western Bacon Thickburger,Made From Scratch Biscuit (California only),"Sausage, Egg & Cheese Biscuit",9.43555,14.07
The 1/2 lb. Low Carb Thickburger,"Burrito California, Chicken",The 1/3 lb. Jalapeno Thickburger,9.43777,12.77
The 1/2 lb. Original Six Dollar Thickburger,Kid's Hand-Breaded Chicken Tenders,Chocolate Malt,9.44015,12.47
The Breakfast Burger,"Hash Brown Nuggets, Large","Quesadilla, Steak",9.44325,7.470000000000001
"Burrito Especial, Chicken",The Breakfast Burger,Famous Star with Cheese,9.44441,11.57
"Natural-Cut Fries, Medium","Mile High Bacon, Egg & Cheese Biscuit (outside California)",The 1/3 lb. Jalapeno Thickburger,9.44638,10.57
Charbroiled Santa Fe Chicken Sandwich,The 1/2 lb. Low Carb Thickburger,Vanilla Malt,9.45466,13.27
Strawberry Swirl Cheesecake,The 1/2 lb. Guacamole Bacon Thickburger,Jalapeno Turkey Burger,9.45532,10.569999999999999
The 1/3 lb. Western Bacon Thickburger,Biscuit 'N' Gravy (California only),"Mile High Bacon, Egg & Cheese Biscuit (California only)",9.45596,13.47
Strawberry Swirl Cheesecake,OREO Cookie Malt,Super Star with Cheese,9.45646,7.07
The Big Carl,"Quesadilla, Steak","Hand-Breaded Chicken Tenders, 5 Pieces",9.46168,11.77
Fried Zucchini,"Mile High Bacon, Egg & Cheese Biscuit (California only)",Double Western Bacon Cheeseburger,9.46595,11.770000000000001
Strawberry Malt,Charbroiled Santa Fe Chicken Sandwich,The 1/2 lb. Low Carb Thickburger,9.47107,13.27
Strawberry Swirl Cheesecake,The 1/2 lb. Mile High Bacon Thickburger,Guacamole Turkey Burger,9.47159,16.07
"Mile High Bacon, Egg & Cheese Biscuit (California only)",CrissCut Fries,The 1/3 lb. Western Bacon Thickburger,9.47789,11.469999999999999
The 1/2 lb. Low Carb Thickburger,Charbroiled Santa Fe Chicken Sandwich,Chocolate Malt,9.47973,12.47
"Chicken Taquitos, 5 Pieces",The 1/2 lb. Low Carb Thickburger,OREO Cookie Shake,9.48415,11.170000000000002
Charbroiled Chicken Club Sandwich,"Chicken Taquitos, 5 Pieces",The Breakfast Burger,9.49774,12.770000000000001
"Mile High Bacon, Egg & Cheese Biscuit (California only)",Beer-Battered Cod Fish Sandwich,"Taco Salad, Chicken",9.49816,9.57
Chocolate Cake,The 1/2 lb. Low Carb Thickburger,Double All-Natural Burger,9.50902,15.17
"Burrito California, Steak",Strawberry Swirl Cheesecake,The 1/2 lb. Mile High Bacon Thickburger,9.51037,8.33
The 1/3 lb. Guacamole Bacon Thickburger,Fried Zucchini,"Mile High Bacon, Egg & Cheese Biscuit (California only)",9.52953,14.57
The 1/3 lb. Jalapeno Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (California only)",Bean & Cheese Burrito,9.55067,11.870000000000001
"Mile High Bacon, Egg & Cheese Biscuit (outside California)",The 1/3 lb. Mile High Bacon Thickburger,Made From Scratch Biscuit (outside California),9.56204,14.270000000000001
"Quesadilla, Cheese",The Breakfast Burger,Big Chicken Fillet Sandwich,9.56226,10.07
The 1/2 lb. Guacamole Bacon Thickburger,"Quesadilla, Chicken",Kid's Hand-Breaded Chicken Tenders,9.56609,15.370000000000001
Vanilla Shake,The 1/3 lb. Mile High Bacon Thickburger,Strawberry Swirl Cheesecake,9.56756,10.07
Strawberry Swirl Cheesecake,The 1/3 lb. Mile High Bacon Thickburger,Strawberry Shake,9.57609,9.07
"Taco Salad, Ground Beef","Mile High Bacon, Egg & Cheese Biscuit (California only)","Beef, Bean & Cheese Burrito",9.57703,9.17
The Breakfast Burger,"Super Nachos, Chicken",Southwest Chicken Soft Taco,9.57933,8.77
"Mile High Bacon, Egg & Cheese Biscuit (California only)",Double All-Natural Burger,Made From Scratch Biscuit (California only),9.58168,16.97
"Bacon, Egg & Cheese Biscuit (California only)","Hash Brown Nuggets, Large","Super Nachos, Ground Beef",9.58192,8.07
Strawberry Swirl Cheesecake,The 1/3 lb. Mile High Bacon Thickburger,Chocolate Shake,9.58562,7.97
The 1/2 lb. Mile High Bacon Thickburger,Charbroiled Chicken Salad (add dressing),The 1/3 lb. Low Carb Thickburger,9.59167,16.87
"Sausage, Egg & Cheese Biscuit",The Big Carl,"Natural-Cut Fries, Large",9.59204,8.97
Teriyaki Turkey Burger,"Super Nachos, Chicken","Sausage, Egg & Cheese Biscuit",9.59384,8.27
Beer-Battered Cod Fish Sandwich,"Bacon, Egg & Cheese Biscuit (outside California)","Super Nachos, Ground Beef",9.59505,9.77
"Grilled Cheese Breakfast Sandwich, Sausage",Beer-Battered Cod Fish Sandwich,"Taco Salad, Steak",9.59578,9.07
The Breakfast Burger,The 1/3 lb. Original Six Dollar Thickburger,Chocolate Chip Cookie,9.60068,8.97
Onion Rings,The 1/3 lb. Original Six Dollar Thickburger,"Grilled Cheese Breakfast Sandwich, Sausage",9.60626,10.27
Onion Rings,OREO Cookie Malt,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",9.61894,7.07
Charbroiled BBQ Chicken Sandwich,"Sausage, Egg & Cheese Biscuit",Double Western Bacon Cheeseburger,9.62183,10.07
Double Western Bacon Cheeseburger,"Sausage, Egg & Cheese Biscuit","Hash Brown Nuggets, Medium",9.62228,6.87
Single All-Natural Burger,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",Beer-Battered Cod Fish Sandwich,9.62338,12.67
The 1/3 lb. Mile High Bacon Thickburger,"Mile High Bacon, Egg & Cheese Biscuit (outside California)","Natural-Cut Fries, Small",9.6287,11.07
Beer-Battered Cod Fish Sandwich,The 1/3 lb. Original Six Dollar Thickburger,"Sausage, Egg & Cheese Biscuit",9.6337,11.07
"Hash Brown Nuggets, Large","Grilled Cheese Breakfast Sandwich, Bacon","Super Nachos, Steak",9.6437,8.77
Single All-Natural Burger,"Hash Brown Nuggets, Large","Mile High Bacon, Egg & Cheese Biscuit (California only)",9.65586,10.97
The 1/2 lb. Jalapeno Thickburger,"Quesadilla, Steak","Hand-Breaded Chicken Tenders, 3 Pieces",9.66198,11.77
"Hand-Breaded Chicken Tenders, 3 Pieces",OREO Cookie Shake,Double All-Natural Burger,9.66452,12.870000000000001
"Sausage, Egg & Cheese Biscuit",The 1/3 lb. Guacamole Bacon Thickburger,Charbroiled BBQ Chicken Sandwich,9.68541,12.870000000000001
The 1/3 lb. Guacamole Bacon Thickburger,"Sausage, Egg & Cheese Biscuit","Hash Brown Nuggets, Medium",9.68586,9.67
The 1/2 lb. Low Carb Thickburger,Charbroiled Chicken Salad (add dressing),The 1/3 lb. Mile High Bacon Thickburger,9.68817,16.87
"Super Nachos, Steak","Mile High Bacon, Egg & Cheese Biscuit (California only)","Chicken Stars, 9 Pieces",9.68942,11.27
"Sausage, Egg & Cheese Biscuit","Super Nachos, Chicken",Guacamole Turkey Burger,9.69774,14.07
Biscuit 'N' Gravy (California only),"Sausage, Egg & Cheese Biscuit",Super Star with Cheese,9.70167,11.370000000000001
"Sausage, Egg & Cheese Biscuit",Fried Zucchini,The 1/2 lb. Original Six Dollar Thickburger,9.7081,13.870000000000001
"Mile High Bacon, Egg & Cheese Biscuit (outside California)",Chips,The 1/3 lb. Mile High Bacon Thickburger,9.71298,10.77
"Burrito Mexicano, Steak","Mile High Bacon, Egg & Cheese Biscuit (outside California)","Taco Salad, Chicken",9.71437,8.67
"Natural-Cut Fries, Medium","Grilled Cheese Breakfast Sandwich, Sausage",Super Star with Cheese,9.72148,9.870000000000001
"Sausage, Egg & Cheese Biscuit",CrissCut Fries,Super Star with Cheese,9.7236,9.370000000000001
"Quesadilla, Chicken",The 1/2 lb. Jalapeno Thickburger,Strawberry Swirl Cheesecake,9.7258,10.57
"Super Nachos, Chicken","Sausage, Egg & Cheese Biscuit","Burrito California, Steak",9.73652,6.33
Big Hamburger,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",The 1/3 lb. Original Six Dollar Thickburger,9.74986,10.07
Big Chicken Fillet Sandwich,"Mile High Bacon, Egg & Cheese Biscuit (outside California)",Teriyaki Burger,9.75081,16.57
"Bacon, Egg & Cheese Biscuit (outside California)",Double Western Bacon Cheeseburger,Onion Rings,9.76789,7.470000000000001
"Burrito Especial, Steak",The Breakfast Burger,"Quesadilla, Steak",9.77133,8.27
"Burrito Mexicano, Chicken","Taco Salad, Steak","Mile High Bacon, Egg & Cheese Biscuit (outside California)",9.77744,11.17
"Burrito Especial, Chicken","Sausage, Egg & Cheese Biscuit","Taco Salad, Ground Beef",9.781,9.97
Onion Rings,The 1/2 lb. Low Carb Thickburger,The Breakfast Burger,9.7975,11.97
"Super Nachos, Steak","Sausage, Egg & Cheese Biscuit","Burrito California, Chicken",9.80294,7.97
"Mile High Bacon, Egg & Cheese Biscuit (California only)",The 1/2 lb. Guacamole Bacon Thickburger,Garden Side Salad (add dressing),9.80374,12.27
"Grilled Cheese Breakfast Sandwich, Sausage",Western Bacon Cheeseburger,Teriyaki Burger,9.80439,18.07
Vanilla Shake,The Breakfast Burger,"Burrito Mexicano, Chicken",9.80669,11.77
Beer-Battered Cod Fish Sandwich,Vanilla Malt,"Mile High Bacon, Egg & Cheese Biscuit (California only)",9.81255,9.370000000000001
The Breakfast Burger,Strawberry Shake,"Burrito Mexicano, Chicken",9.81522,10.77
"Sausage, Egg & Cheese Biscuit",Biscuit 'N' Gravy (outside California),The Big Carl,9.8179,10.97
"Chicken Stars, 9 Pieces","Super Nachos, Ground Beef","Grilled Cheese Breakfast Sandwich, Sausage",9.82049,10.77
Super Star with Cheese,Charbroiled BBQ Chicken Sandwich,"Mile High Bacon, Egg & Cheese Biscuit (California only)",9.82067,13.17
Super Star with Cheese,"Hash Brown Nuggets, Medium","Mile High Bacon, Egg & Cheese Biscuit (California only)",9.82111,9.969999999999999
"Super Nachos, Ground Beef",Side of Beans,Loaded Breakfast Burrito,9.82281,8.47
"Burrito Mexicano, Chicken",Chocolate Shake,The Breakfast Burger,9.82475,9.67
Spicy Chicken Sandwich,The Breakfast Burger,OREO Cookie Shake,9.82537,9.93
Strawberry Malt,Beer-Battered Cod Fish Sandwich,"Mile High Bacon, Egg & Cheese Biscuit (California only)",9.82896,9.370000000000001
The 1/3 lb. Guacamole Bacon Thickburger,"Bacon, Egg & Cheese Biscuit (outside California)",Onion Rings,9.83147,10.27
