Item 1,Item 2,Item 3,Metric,Price
"Taquito with Bacon, Egg & Cheese Whatameal",Grilled Chicken Sandwich Whatameal with Lower Calorie Sides,Whataburger Patty Melt,11.62936,15.82
Chop House Cheddar Burger Jr. Whatameal with Lower Calorie Sides,Biscuit Sandwich with Bacon Whatameal,Jalapeno Cheddar Biscuit Sandwich with Bacon Whatameal,11.63033,14.469999999999999
Grilled Chicken Sandwich,"Taquito with Bacon, Egg & Cheese Whatameal",Whataburger Patty Melt Whatameal with Lower Calorie Sides,11.63161,15.52
Biscuit with Bacon,Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,Breakfast Platter with Sausage Whatameal,11.63241,13.27
Jalapeno Cheddar Biscuit Sandwich with Sausage Whatameal,Biscuit with Sausage,Biscuit Sandwich with Sausage,11.63652,8.370000000000001
"Taquito with Potato, Egg & Cheese",Sweet & Spicy Bacon Burger Jr. Whatameal,"French Fries, Medium",11.64391,9.620000000000001
Grilled Chicken Melt Whatameal with Lower Calorie Sides,Grilled Chicken Sandwich Whatameal,Egg Sandwich,11.65301,14.47
Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,Egg Sandwich,Triple Meat Whataburger,11.65456,15.219999999999999
Biscuit with Sausage,Chop House Cheddar Burger Whatameal with Lower Calorie Sides,Breakfast on a Bun with Bacon,11.65518,12.82
Breakfast on a Bun with Bacon,Monterey Melt Jr. Whatameal with Lower Calorie Sides,Green Chile Double Jr. Whatameal with Lower Calorie Sides,11.66059,13.52
Grilled Chicken Melt Whatameal with Lower Calorie Sides,Breakfast Platter with Sausage Whatameal,Pancakes,11.66596,13.469999999999999
Egg Sandwich,Jalapeno Cheddar Biscuit and Gravy Whatameal,Green Chile Double,11.67139,7.92
Chop House Cheddar Burger Jr. Whatameal with Lower Calorie Sides,Breakfast on a Bun with Bacon,Green Chile Double Jr. Whatameal with Lower Calorie Sides,11.67209,13.52
Jalapeno Cheddar Biscuit Sandwich with Bacon Whatameal,Jalapeno Cheddar Biscuit Sandwich with Bacon Whatameal,Monterey Melt Jr.,11.67339,10.969999999999999
Taquito with Cheese Whatameal,Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,Avocado Bacon Burger,11.68109,8.43
Breakfast Platter with Sausage Whatameal,Grilled Cheese Kid's Meal with Lower Calorie Sides,Jalapeno Cheddar Biscuit,11.68182,13.669999999999998
Chop House Cheddar Burger Jr.,Jalapeno Cheddar Biscuit Sandwich with Bacon Whatameal,Jalapeno Cheddar Biscuit Sandwich with Bacon Whatameal,11.68565,10.969999999999999
Jalapeno Cheddar Biscuit and Gravy Whatameal,Biscuit Sandwich with Sausage,Jalapeno Cheddar Biscuit Sandwich Whatameal,11.68962,8.370000000000001
Egg Sandwich,Green Chile Double Jr. Whatameal with Lower Calorie Sides,Jalapeno & Cheese Whataburger,11.69141,9.32
Breakfast Platter with Sausage Whatameal,"Whataburger Patty Melt, Single",Medium French Fry,11.69676,11.87
Jalapeno Cheddar Biscuit and Gravy Whatameal,Biscuit Sandwich with Sausage,Biscuit Sandwich with Bacon Whatameal,11.69972,9.870000000000001
"French Fries, Large",Breakfast Platter with Sausage Whatameal,Biscuit with Sausage,11.70209,9.27
Breakfast Platter with Sausage Whatameal,Whataburger,Biscuit and Gravy,11.70274,9.52
Jalapeno Cheddar Biscuit Sandwich with Sausage,Jalapeno Cheddar Biscuit Sandwich with Sausage Whatameal,"Whatachick'n Bites, 6 Piece",11.7085,9.17
Jalapeno Cheddar Biscuit Sandwich Whatameal,Jalapeno Cheddar Biscuit Sandwich with Bacon Whatameal,"Whatachick'n Bites, 9 Piece",11.70897,10.57
Grilled Chicken Melt,Green Chile Double Whatameal with Lower Calorie Sides,"Taquito with Bacon, Egg & Cheese Whatameal",11.71106,11.870000000000001
Grilled Chicken Melt Whatameal,Biscuit with Bacon,"Taquito with Potato, Egg & Cheese",11.71203,11.82
Breakfast on a Bun with Sausage Whatameal,Breakfast on a Bun with Bacon Whatameal,Bacon & Cheese Whataburger,11.71307,13.27
Sweet & Spicy Bacon Burger Jr.,Taquito with Cheese Whatameal,Avocado Bacon Burger Whatameal with Lower Calorie Sides,11.71669,11.07
Jalapeno Cheddar Biscuit Sandwich with Bacon Whatameal,Biscuit Sandwich with Bacon Whatameal,"Whatachick'n Bites, 9 Piece",11.71907,12.07
Breakfast on a Bun with Bacon,Green Chile Double Jr.,Chop House Cheddar Burger,11.72587,11.42
Whataburger Patty Melt Whatameal with Lower Calorie Sides,Grilled Chicken Melt Whatameal with Lower Calorie Sides,"Taquito with Bacon, Egg & Cheese Whatameal",11.72785,18.07
Green Chile Double Jr.,Biscuit Sandwich with Sausage,Biscuit Sandwich with Sausage Whatameal,11.72787,10.469999999999999
Egg Sandwich,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,Sweet & Spicy Bacon Burger,11.73545,14.52
Large Onion Rings,Breakfast Platter with Bacon Whatameal,Pancakes,11.73581,9.37
Justaburger Kid's Meal with Lower Calorie Sides,Green Chile Double Jr.,Breakfast Platter with Sausage Whatameal,11.73703,13.370000000000001
Honey Butter Chicken Biscuit,Monterey Melt Whatameal with Lower Calorie Sides,Egg Sandwich,11.74699,11.72
Taquito with Cheese Whatameal,Monterey Melt Jr. Whatameal with Lower Calorie Sides,Avocado Bacon Burger,11.74967,12.33
Monterey Melt,"Whatachick'n Strips, 2 Piece",Taquito with Cheese Whatameal,11.75182,13.370000000000001
Breakfast Platter with Sausage Whatameal,"French Fries, Medium",Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,11.75318,9.719999999999999
Jalapeno Cheddar Biscuit Sandwich,Jalapeno Cheddar Biscuit Sandwich Whatameal,Pancake Platter with Bacon Whatameal,11.75641,9.969999999999999
Chicken Fajita Taco Whatameal with Lower Calorie Sides,Taquito with Cheese Whatameal,Triple Meat Whataburger,11.75877,16.52
Breakfast on a Bun with Bacon,Green Chile Double Jr. Whatameal with Lower Calorie Sides,"Whatachick'n Bites, 9 Piece",11.76083,11.120000000000001
Taquito with Cheese Whatameal,Chop House Cheddar Burger Jr. Whatameal with Lower Calorie Sides,Avocado Bacon Burger,11.76117,12.33
Pancake Platter with Bacon Whatameal,Jalapeno Cheddar Biscuit Sandwich,Biscuit Sandwich with Bacon Whatameal,11.76651,11.469999999999999
"Taquito with Potato, Egg & Cheese",Pancake Platter with Sausage,Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,11.7679,12.120000000000001
Pancake Platter with Bacon Whatameal,Biscuit Sandwich with Bacon,Jalapeno Cheddar Biscuit Sandwich Whatameal,11.77059,9.969999999999999
"Whatachick'n Strips, 3 Piece Whatameal with Lower Calorie Sides",Egg Sandwich,Green Chile Double Jr. Whatameal with Lower Calorie Sides,11.77188,9.120000000000001
"Taquito with Sausage, Egg & Cheese",Chicken Fajita Taco Whatameal,Medium Onion Rings,11.77606,11.170000000000002
Jalapeno Cheddar Biscuit and Gravy Whatameal,Whataburger Patty Melt Whatameal with Lower Calorie Sides,Egg Sandwich,11.7774,11.92
Biscuit Sandwich with Sausage Whatameal,Biscuit Sandwich with Sausage,Jalapeno Cheddar Biscuit with Sausage,11.77806,9.870000000000001
Taquito with Cheese Whatameal,Avocado Bacon Burger Whatameal with Lower Calorie Sides,Monterey Melt Jr.,11.77874,13.07
Whatachick'n Sandwich Whatameal with Lower Calorie Sides,Egg Sandwich,Triple Meat Whataburger Whatameal with Lower Calorie Sides,11.77997,15.870000000000001
Biscuit Sandwich with Bacon Whatameal,Biscuit Sandwich with Bacon,Pancake Platter with Bacon Whatameal,11.78069,11.469999999999999
Breakfast Platter with Sausage Whatameal,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Biscuit and Gravy,11.78536,12.419999999999998
Jalapeno Cheddar Biscuit with Sausage,Breakfast Platter with Sausage Whatameal,Justaburger Kid's Meal with Lower Calorie Sides,11.78721,12.77
"Taquito with Sausage, Egg & Cheese",Whataburger Jr.,Grilled Chicken Sandwich Whatameal,11.78912,10.97
Chop House Cheddar Burger Jr.,Avocado Bacon Burger Whatameal with Lower Calorie Sides,Taquito with Cheese Whatameal,11.791,13.07
Whataburger,Breakfast Platter with Sausage Whatameal,Double Meat Whataburger Jr. with Cheese,11.79522,10.969999999999999
Grilled Cheese Kid's Meal with Lower Calorie Sides,"Taquito with Potato, No Cheese",Pancake Platter with Bacon Whatameal,11.79674,13.420000000000002
"Whatachick'n Bites, 6 Piece",Green Chile Double Jr. Whatameal with Lower Calorie Sides,Taquito with Cheese Whatameal,11.79997,11.27
Monterey Melt,Egg Sandwich,"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",11.80264,14.120000000000001
Chop House Cheddar Burger Whatameal with Lower Calorie Sides,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Egg Sandwich,11.80714,16.119999999999997
Breakfast Platter with Sausage Whatameal,"Whatachick'n Bites, 9 Piece Whatameal with Lower Calorie Sides",Hot Apple Pie,11.80832,11.37
Avocado Bacon Burger Whatameal with Lower Calorie Sides,Egg Sandwich,Double Meat Whataburger,11.81445,9.82
Honey Butter Chicken Biscuit Whatameal,Whataburger Patty Melt,Egg Sandwich,11.81525,9.719999999999999
Justaburger Kid's Meal with Lower Calorie Sides,"Taquito with Potato, Egg & Cheese Whatameal",Biscuit Sandwich with Sausage Whatameal,11.8153,14.07
Double Meat Whataburger Whatameal with Lower Calorie Sides,Avocado Bacon Burger,Egg Sandwich,11.81629,5.98
Monterey Melt Jr. Whatameal with Lower Calorie Sides,Breakfast Platter with Sausage Whatameal,Medium French Fry,11.82176,13.87
Jalapeno Cheddar Biscuit Sandwich with Sausage Whatameal,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,Breakfast on a Bun with Sausage,11.82815,12.82
Egg Sandwich,Sweet & Spicy Bacon Burger Whatameal with Lower Calorie Sides,Whatachick'n Sandwich Whatameal with Lower Calorie Sides,11.8282,11.47
Chop House Cheddar Burger Jr. Whatameal with Lower Calorie Sides,"French Fries, Medium",Breakfast Platter with Sausage Whatameal,11.83326,13.620000000000001
Chicken Fajita Taco Whatameal with Lower Calorie Sides,Taquito with Cheese Whatameal,Sweet & Spicy Bacon Burger,11.83965,15.82
Honey BBQ Chicken Strip Sandwich,Egg Sandwich,Avocado Bacon Burger,11.84326,7.88
Jalapeno Cheddar Biscuit and Gravy Whatameal,Justaburger Kid's Meal,"Taquito with Sausage, Egg & Cheese",11.84533,8.52
"Whatachick'n Bites, 9 Piece",Taquito with Cheese Whatameal,Avocado Bacon Burger,11.84992,9.93
Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,"Taquito with Sausage, Egg & Cheese",Whataburger Jr. Whatameal,11.85074,12.969999999999999
"Taquito with Sausage, Egg & Cheese",Whataburger Jr. Whatameal with Lower Calorie Sides,Grilled Chicken Melt Whatameal,11.85092,13.370000000000001
Honey BBQ Chicken Strip Sandwich Jr.,Egg Sandwich,Chop House Cheddar Burger,11.86125,12.52
Green Chile Double Jr. Whatameal with Lower Calorie Sides,Egg Sandwich,"Whataburger Patty Melt, Single Whatameal with Lower Calorie Sides",11.86279,12.620000000000001
Jalapeno & Cheese Whataburger,Jalapeno Cheddar Biscuit with Bacon,Breakfast Platter with Sausage Whatameal,11.86927,11.27
Large French Fry,Pancake Platter with Bacon,Breakfast Platter with Bacon Whatameal,11.87253,9.969999999999999
Breakfast Platter with Sausage Whatameal,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Double Meat Whataburger Jr. with Cheese,11.87784,13.87
Whataburger Whatameal with Lower Calorie Sides,Whatachick'n Strips 2 Piece Kid's Meal,"Taquito with Sausage, Egg & Cheese",11.88801,11.719999999999999
"Taquito with Potato, Egg & Cheese",Whatachick'n Bites 4 Piece Kid's Meal,Jalapeno & Cheese Whataburger,11.89151,10.42
Jalapeno Cheddar Biscuit and Gravy,Breakfast Platter with Sausage Whatameal,Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,11.89179,14.17
Chicken Fajita Taco,Taquito with Cheese Whatameal,Triple Meat Whataburger Whatameal with Lower Calorie Sides,11.89373,16.02
Whataburger Patty Melt,Egg Sandwich,Bacon & Cheese Whataburger,11.90264,11.92
"Taquito with Potato, Egg & Cheese",Double Meat Whataburger Jr. Whatameal,"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",11.90606,12.620000000000001
Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Breakfast Platter with Sausage Whatameal,"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",11.91347,14.870000000000001
Pancake Platter with Sausage,Grilled Cheese Kid's Meal with Lower Calorie Sides,"Taquito with Sausage, Egg & Cheese",11.91603,12.52
Pancakes,Pancakes,Breakfast Platter with Sausage,11.91809,8.37
Breakfast Platter with Sausage Whatameal,"French Fries, Medium","Whatachick'n Bites, 9 Piece",11.92201,11.219999999999999
Whataburger Jr. Whatameal,"Taquito with Potato, No Cheese",Honey Butter Chicken Biscuit Whatameal,11.93494,9.469999999999999
Sweet & Spicy Bacon Burger Whatameal with Lower Calorie Sides,Chicken Fajita Taco,Taquito with Cheese Whatameal,11.94197,11.620000000000001
Grilled Chicken Melt,Breakfast Platter with Sausage Whatameal,Pancake Platter with Bacon,11.94763,12.07
"Whatachick'n Strips, 3 Piece Whatameal with Lower Calorie Sides",Breakfast Platter with Sausage Whatameal,Jalapeno Cheddar Biscuit with Bacon,11.94974,11.07
Green Chile Double,"Taquito with Sausage, Egg & Cheese Whatameal",Garden Salad with Whatachick'n,11.96136,13.57
"Whatachick'n Strips, 3 Piece Whatameal with Lower Calorie Sides",Whatachick'n Bites 4 Piece Kid's Meal,"Taquito with Potato, Egg & Cheese",11.97198,10.219999999999999
"Taquito with Potato, No Cheese",Biscuit with Bacon,Grilled Chicken Sandwich Whatameal,11.97684,11.57
Double Meat Whataburger Jr.,Sweet & Spicy Bacon Burger Jr. Whatameal,"Taquito with Potato, Egg & Cheese",11.97889,10.870000000000001
"Taquito with Potato, No Cheese",Cinnamon Roll,Chicken Fajita Taco Whatameal,11.98496,18.07
Whataburger Whatameal with Lower Calorie Sides,Grilled Chicken Sandwich,Breakfast Platter with Sausage Whatameal,11.99479,13.719999999999999
Breakfast Platter with Bacon Whatameal,Green Chile Double Jr. Whatameal with Lower Calorie Sides,Texas Toast (2 Slices),11.99652,8.28
Breakfast on a Bun with Bacon Whatameal,Jalapeno Cheddar Biscuit Sandwich with Sausage,Bacon & Cheese Whataburger Whatameal with Lower Calorie Sides,12.01241,13.67
Whatachick'n Sandwich,"Taquito with Potato, Egg & Cheese",Pancake Platter with Sausage Whatameal,12.01993,10.870000000000001
"Whataburger Patty Melt, Single",Jalapeno Cheddar Biscuit Sandwich with Sausage,Jalapeno Cheddar Biscuit Sandwich with Sausage,12.02026,10.969999999999999
Whataburger Jr. Whatameal,Bacon & Cheese Whataburger,"Taquito with Potato, No Cheese",12.02233,11.669999999999998
Whataburger,Grilled Chicken Sandwich Whatameal with Lower Calorie Sides,Breakfast Platter with Sausage Whatameal,12.0242,13.719999999999999
"Taquito with Bacon, Egg & Cheese",Pancake Platter with Bacon Whatameal,Grilled Cheese Kid's Meal with Lower Calorie Sides,12.02835,13.42
"Whataburger Patty Melt, Single",Breakfast Platter with Sausage Whatameal,Double Meat Whataburger Jr.,12.03175,12.87
Breakfast on a Bun with Sausage Whatameal,Pancake Platter with Bacon Whatameal,Egg and Cheese Biscuit,12.03722,11.219999999999999
Whatachick'n Bites 4 Piece Kid's Meal with Lower Calorie Sides,Pancake Platter with Sausage Whatameal,"Taquito with Sausage, Egg & Cheese",12.03856,13.919999999999998
Egg Sandwich,Chop House Cheddar Burger Whatameal with Lower Calorie Sides,Green Chile Double Jr.,12.03866,12.52
Sweet & Spicy Bacon Burger Jr. Whatameal,Cinnamon Roll,"Taquito with Sausage, Egg & Cheese",12.03993,17.07
Breakfast Platter with Sausage Whatameal,"Whataburger Patty Melt, Single Whatameal with Lower Calorie Sides",Jalapeno Cheddar Biscuit with Bacon,12.04065,14.57
Sweet & Spicy Bacon Burger Jr.,Monterey Melt,Egg Sandwich,12.04665,10.52
Whataburger Jr. Whatameal,Jalapeno Cheddar Biscuit Sandwich,Jalapeno Cheddar Biscuit Sandwich with Sausage,12.05627,9.92
Apple & Cranberry Whatachick'n Salad,Biscuit Sandwich with Sausage,Jalapeno Cheddar Biscuit Sandwich with Sausage Whatameal,12.0573,11.870000000000001
"Taquito with Potato, Egg & Cheese",Pancake Platter with Sausage Whatameal,"Whatachick'n Strips, 3 Piece",12.05979,10.82
Whatachick'n Bites 4 Piece Kid's Meal,"Whataburger Patty Melt, Single Whatameal with Lower Calorie Sides","Taquito with Potato, Egg & Cheese",12.06289,13.719999999999999
Breakfast Platter with Sausage Whatameal,Honey Butter Chicken Biscuit,Biscuit with Sausage,12.06496,9.77
Whataburger Patty Melt Whatameal with Lower Calorie Sides,"Taquito with Sausage, Egg & Cheese Whatameal",Garden Salad with Whatachick'n,12.06738,17.57
Jalapeno Cheddar Biscuit Sandwich with Sausage,Biscuit Sandwich with Bacon,Whataburger Jr. Whatameal,12.07045,9.92
Apple & Cranberry Whatachick'n Salad,Breakfast on a Bun with Bacon,Chop House Cheddar Burger Whatameal with Lower Calorie Sides,12.07596,16.32
Jalapeno Cheddar Biscuit Sandwich with Sausage,Jalapeno Cheddar Biscuit Sandwich with Sausage,Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,12.07667,9.07
Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,"Taquito with Sausage, Egg & Cheese",Double Meat Whataburger Jr. Whatameal,12.07851,13.02
Double Meat Whataburger,Grilled Cheese Kid's Meal with Lower Calorie Sides,"Taquito with Potato, Egg & Cheese",12.07928,13.620000000000001
Whataburger Jr. with Bacon & Cheese,"Taquito with Sausage, Egg & Cheese",Chicken Fajita Taco Whatameal,12.08299,12.27
Breakfast Platter with Sausage Whatameal,Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,Double Meat Whataburger Jr.,12.08816,10.969999999999999
"Taquito with Sausage, Egg & Cheese",Whataburger Patty Melt,Pancakes,12.08843,10.52
Chop House Cheddar Burger Whatameal with Lower Calorie Sides,Jalapeno Cheddar Biscuit with Sausage,Egg Sandwich,12.08884,11.92
Grilled Chicken Melt Whatameal with Lower Calorie Sides,Breakfast Platter with Sausage Whatameal,Whataburger Whatameal with Lower Calorie Sides,12.09103,16.27
"Taquito with Bacon, Egg & Cheese Whatameal",Green Chile Double Jr. Whatameal with Lower Calorie Sides,Garden Salad with Whatachick'n,12.09388,13.670000000000002
Whataburger Jr. Whatameal,Biscuit Sandwich with Sausage,Breakfast on a Bun with Sausage,12.09398,9.77
Grilled Chicken Sandwich Whatameal with Lower Calorie Sides,Whatachick'n Strips 2 Piece Kid's Meal with Lower Calorie Sides,Breakfast Platter with Sausage Whatameal,12.10681,16.62
Egg Sandwich,Monterey Melt Jr.,Monterey Melt,12.1087,12.52
Monterey Melt,Egg Sandwich,Chop House Cheddar Burger Jr.,12.12096,12.52
Breakfast Platter with Sausage Whatameal,Apple & Cranberry Whatachick'n Salad,Large French Fry,12.12287,12.77
Green Chile Double Jr.,Breakfast Platter with Sausage Whatameal,Jalapeno Cheddar Biscuit and Gravy,12.12331,10.57
"Whatachick'n Bites, 6 Piece Whatameal with Lower Calorie Sides",Breakfast Platter with Bacon Whatameal,Pancakes,12.12513,13.969999999999999
Justaburger Kid's Meal,Jalapeno Cheddar Biscuit Sandwich with Bacon,Biscuit Sandwich with Sausage,12.1269,8.77
Whatachick'n Bites 4 Piece Kid's Meal,"Taquito with Potato, No Cheese",Jalapeno & Cheese Whataburger Whatameal with Lower Calorie Sides,12.13281,12.42
Jalapeno Cheddar Biscuit Sandwich with Sausage,Monterey Melt Jr. Whatameal with Lower Calorie Sides,Jalapeno Cheddar Biscuit Sandwich with Sausage,12.14526,12.969999999999999
Double Meat Whataburger Jr. Whatameal,Large White Bun,Breakfast Platter with Sausage,12.14659,8.12
Double Meat Whataburger Jr. Whatameal,"Taquito with Potato, Egg & Cheese",Sweet & Spicy Bacon Burger Jr.,12.15008,9.02
Double Meat Whataburger Jr.,Breakfast Platter with Sausage Whatameal,Monterey Melt Jr. Whatameal with Lower Calorie Sides,12.15675,14.87
Jalapeno Cheddar Biscuit Sandwich with Sausage,Chop House Cheddar Burger Jr. Whatameal with Lower Calorie Sides,Jalapeno Cheddar Biscuit Sandwich with Sausage,12.15676,12.969999999999999
Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,Breakfast Platter with Sausage Whatameal,Sweet & Spicy Bacon Burger Jr.,12.15748,11.27
Breakfast on a Bun with Sausage,Jalapeno Cheddar Biscuit Sandwich with Bacon Whatameal,Bacon & Cheese Whataburger Whatameal with Lower Calorie Sides,12.15997,12.07
Large Onion Rings,Breakfast Platter with Bacon Whatameal,Whataburger Whatameal with Lower Calorie Sides,12.16088,12.169999999999998
Breakfast Platter with Bacon Whatameal,Double Meat Whataburger Jr. Whatameal,Hot Apple Pie,12.16622,8.469999999999999
Honey Butter Chicken Biscuit Whatameal,Whataburger Jr. Whatameal,"Taquito with Bacon, Egg & Cheese",12.16655,9.469999999999999
Double Meat Whataburger Jr.,Chop House Cheddar Burger Jr. Whatameal with Lower Calorie Sides,Breakfast Platter with Sausage Whatameal,12.16825,14.870000000000001
Jalapeno Cheddar Biscuit and Gravy,Breakfast Platter with Sausage Whatameal,Jalapeno Cheddar Biscuit with Sausage,12.17349,9.969999999999999
Biscuit,Whatachick'n Strips 2 Piece Kid's Meal,Breakfast Platter with Bacon Whatameal,12.17568,9.17
Chop House Cheddar Burger,"Taquito with Potato, Egg & Cheese","Onion Rings, Large",12.17811,10.32
Breakfast on a Bun with Sausage Whatameal,Bacon & Cheese Whataburger Whatameal with Lower Calorie Sides,Jalapeno Cheddar Biscuit Sandwich with Bacon,12.18038,13.669999999999998
Breakfast on a Bun with Sausage Whatameal,Pancake Platter with Bacon,"Taquito with Sausage, Egg & Cheese Whatameal",12.18619,11.920000000000002
Jalapeno Cheddar Biscuit and Gravy Whatameal,Jalapeno Cheddar Biscuit Sandwich with Sausage Whatameal,Egg and Cheese Biscuit,12.18771,8.17
Grilled Chicken Melt Whatameal,"Taquito with Potato, No Cheese",Jalapeno Cheddar Biscuit with Bacon,12.19019,11.82
Texas Toast (2 Slices),Monterey Melt Jr. Whatameal,Taquito with Cheese,12.19153,10.33
Chop House Cheddar Burger Jr. Whatameal,Texas Toast (2 Slices),"Taquito with Bacon, No Cheese",12.19667,8.33
"Taquito with Potato, Egg & Cheese Whatameal",Jalapeno Cheddar Biscuit and Gravy,Biscuit Sandwich with Sausage Whatameal,12.20158,11.27
"Taquito with Potato, Egg & Cheese Whatameal",Pancake Platter with Bacon,Jalapeno Cheddar Biscuit Sandwich with Sausage,12.20517,10.47
Cinnamon Roll,"Taquito with Potato, Egg & Cheese",Monterey Melt Whatameal with Lower Calorie Sides,12.20556,19.22
Double Meat Whataburger,Breakfast on a Bun with Bacon Whatameal,Biscuit Sandwich with Sausage,12.20635,11.620000000000001
Grilled Chicken Sandwich Whatameal,"Taquito with Bacon, Egg & Cheese",Biscuit with Bacon,12.20845,11.57
"Taquito with Potato, Egg & Cheese",Monterey Melt Jr.,Double Meat Whataburger Jr. Whatameal,12.21212,11.02
Biscuit Sandwich with Sausage Whatameal,Taquito with Cheese Whatameal,Pancakes,12.21369,11.07
"Onion Rings, Large","Taquito with Sausage, Egg & Cheese",Triple Meat Whataburger Whatameal with Lower Calorie Sides,12.21558,12.82
Whataburger Jr. Whatameal with Lower Calorie Sides,Breakfast Platter with Bacon Whatameal,Whatachick'n Bites 4 Piece Kid's Meal,12.21602,12.52
Cinnamon Roll,Chicken Fajita Taco Whatameal,"Taquito with Bacon, Egg & Cheese",12.21656,18.07
Breakfast Platter with Sausage Whatameal,Monterey Melt Jr.,Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,12.21953,13.27
Biscuit with Sausage,Grilled Cheese Kid's Meal,"Taquito with Sausage, Egg & Cheese",12.22035,8.719999999999999
"Taquito with Potato, No Cheese",Triple Meat Whataburger,Justaburger Kid's Meal with Lower Calorie Sides,12.22353,14.219999999999999
Whatachick'n Strips 2 Piece Kid's Meal,Breakfast on a Bun with Bacon Whatameal,Breakfast on a Bun with Sausage,12.22432,10.670000000000002
"Taquito with Potato, Egg & Cheese",Chop House Cheddar Burger Jr.,Double Meat Whataburger Jr. Whatameal,12.22439,11.02
Breakfast Platter with Sausage Whatameal,Chop House Cheddar Burger Jr.,Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,12.2318,13.27
Green Chile Double Jr. Whatameal with Lower Calorie Sides,Large French Fry,"Taquito with Sausage, Egg & Cheese",12.23189,8.120000000000001
Honey Butter Chicken Biscuit,Pancake Platter with Bacon,Breakfast Platter with Bacon Whatameal,12.23539,10.469999999999999
Biscuit and Gravy Whatameal,"French Fries, Large",Breakfast Platter with Bacon Whatameal,12.23991,10.219999999999999
Bacon & Cheese Whataburger Whatameal with Lower Calorie Sides,Bacon & Cheese Whataburger Whatameal with Lower Calorie Sides,"Taquito with Potato, Egg & Cheese",12.24109,15.82
Jalapeno Cheddar Biscuit Sandwich with Bacon,Double Meat Whataburger,Jalapeno Cheddar Biscuit Sandwich Whatameal,12.24364,10.17
Jalapeno Cheddar Biscuit Sandwich with Sausage,Jalapeno Cheddar Biscuit Sandwich with Sausage,"Whatachick'n Bites, 9 Piece",12.2455,10.57
"Taquito with Potato, No Cheese",Pancake Platter with Sausage Whatameal,Whatachick'n Sandwich Whatameal with Lower Calorie Sides,12.24696,13.17
Biscuit Sandwich with Sausage Whatameal,Honey Butter Chicken Biscuit Whatameal,Egg and Cheese Biscuit,12.25033,9.469999999999999
Double Meat Whataburger,Jalapeno Cheddar Biscuit Sandwich with Bacon,Biscuit Sandwich with Bacon Whatameal,12.25375,11.67
Whataburger Jr. Whatameal,"Taquito with Bacon, Egg & Cheese",Bacon & Cheese Whataburger,12.25393,11.67
Sweet & Spicy Bacon Burger Jr. Whatameal,Double Meat Whataburger Jr. Whatameal with Lower Calorie Sides,"Taquito with Potato, No Cheese",12.25428,11.27
"Whatachick'n Bites, 9 Piece",Double Meat Whataburger Jr.,Breakfast Platter with Sausage Whatameal,12.25699,12.469999999999999
"Taquito with Sausage, Egg & Cheese","Onion Rings, Large",Sweet & Spicy Bacon Burger Whatameal with Lower Calorie Sides,12.26381,8.42
Garden Salad with Grilled Chicken,Whatachick'n Sandwich Whatameal,Breakfast on a Bun with Bacon,12.26986,14.870000000000001
Pancake Platter with Sausage Whatameal,Green Chile Double Jr.,"Taquito with Sausage, Egg & Cheese",12.27008,10.32
Breakfast Platter with Bacon Whatameal,Jalapeno Cheddar Biscuit with Bacon,Whataburger Jr. Whatameal,12.27321,11.52
Chicken Fajita Taco Whatameal with Lower Calorie Sides,Jalapeno & Cheese Whataburger,Breakfast Platter with Sausage Whatameal,12.27711,14.719999999999999
Justaburger Kid's Meal with Lower Calorie Sides,Breakfast Platter with Bacon Whatameal,Jalapeno Cheddar Biscuit and Gravy Whatameal,12.27836,12.77
"Whatachick'n Bites, 6 Piece",Breakfast Platter with Sausage Whatameal,Honey BBQ Chicken Strip Sandwich Jr. Whatameal with Lower Calorie Sides,12.28146,15.37
Breakfast Platter with Sausage Whatameal,Whatachick'n Sandwich,Whatachick'n Sandwich,12.28174,12.27
