Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
Taco Pizza *Local Specialty* - Large Hand Tossed Slice,184.0,16.0,40,17,2,5,680,40,360,8.0,0.0,12.49,0.7407407407407407,0.7407407407407407,1.8888888888888888,1.1544011544011545,1.5740740740740742,2.2222222222222223
American Chicken Club *Local Specialty* - Large Thin 'N Crispy® Slice,146.2,18.0,31,14,4,2,670,40,350,6.0,0.0,16.49,0.5904761904761905,0.7619047619047619,1.6,1.3358070500927643,1.5952380952380953,1.7142857142857144
Badger Special *Local Specialty* - Large Thin 'N Crispy® Slice,127.8,13.0,30,14,4,2,650,35,290,6.0,0.0,15.49,0.6896551724137931,0.8045977011494253,1.9310344827586206,1.1643528884908194,1.867816091954023,2.0689655172413794
BBQ Beef - Large Thin 'N Crispy® Slice,133.8,12.0,34,16,8,3,740,40,310,6.0,0.5,15.49,0.7311827956989247,0.8602150537634409,2.064516129032258,1.0054461667364893,1.9892473118279572,1.935483870967742
BBQ Chicken *Local Specialty* - Large Thin 'N Crispy® Slice,118.6,8.0,35,15,9,2,610,40,270,4.0,0.0,16.49,0.8641975308641975,0.9876543209876543,2.2222222222222223,0.7696007696007696,1.882716049382716,1.4814814814814816
BBQ Lover's *Local Specialty* - Large Thin 'N Crispy® Slice,117.0,13.0,35,14,9,2,710,40,310,6.0,0.0,15.49,0.7526881720430108,0.8602150537634409,1.8064516129032258,1.0892333472978635,1.9086021505376347,1.935483870967742
BLT *Local Specialty* - Large Thin 'N Crispy® Slice,130.1,18.0,28,12,3,2,600,35,330,6.0,0.0,15.49,0.5656565656565657,0.7070707070707071,1.4545454545454546,1.4167650531286895,1.5151515151515151,1.8181818181818181
Fiesta Taco (Beef) - Large Thin 'N Crispy® Slice,162.1,15.0,37,13,4,4,730,30,340,6.0,0.0,15.49,0.7254901960784315,0.5882352941176471,1.5294117647058825,1.145912910618793,1.7892156862745099,1.7647058823529411
Fiesta Taco (Chicken) - Large Thin 'N Crispy® Slice,163.6,11.0,37,14,4,4,660,30,310,4.0,0.0,16.49,0.7956989247311829,0.6451612903225806,1.8064516129032258,0.9216589861751152,1.7741935483870968,1.2903225806451613
Garden Chicken *Local Specialty* - Large Thin 'N Crispy® Slice,133.0,9.0,31,14,4,2,590,30,250,4.0,0.0,15.49,0.8266666666666667,0.8,2.24,0.9350649350649349,1.9666666666666666,1.6
Garden Fresh *Local Specialty* - Large Thin 'N Crispy® Slice,147.5,8.0,31,11,5,3,530,20,240,4.0,0.0,15.49,0.8611111111111113,0.5555555555555556,1.8333333333333333,0.8658008658008658,1.840277777777778,1.6666666666666667
Hawaiian *Local Specialty* - Large Thin 'N Crispy® Slice,132.5,8.0,32,13,7,2,710,30,250,4.0,0.0,15.49,0.8533333333333334,0.8,2.08,0.8311688311688312,2.3666666666666667,1.6
Hawaiian Luau - Large Thin 'N Crispy® Slice,121.4,9.0,31,13,5,2,650,30,260,4.5,0.0,15.49,0.7948717948717949,0.7692307692307693,2.0,0.8991008991008992,2.0833333333333335,1.7307692307692308
Ohio's Best *Local Specialty* - Large Thin 'N Crispy® Slice,163.2,15.0,31,14,5,3,750,35,310,6.0,0.0,15.49,0.6666666666666667,0.7526881720430108,1.8064516129032258,1.2568077084206115,2.0161290322580645,1.935483870967742
Super Supreme - Large Thin 'N Crispy® Slice,170.7,19.0,31,17,5,3,940,50,360,8.0,0.0,16.49,0.5740740740740741,0.925925925925926,1.8888888888888888,1.3708513708513708,2.175925925925926,2.2222222222222223
Taco Pizza *Local Specialty* - Large Thin 'N Crispy® Slice,171.9,15.0,35,17,4,4,740,40,340,8.0,0.5,15.49,0.6862745098039216,0.7843137254901961,2.0,1.145912910618793,1.8137254901960784,2.3529411764705883
American Chicken Club *Local Specialty* - Large Original Stuffed Crust® Slice,172.0,22.0,37,16,2,3,760,50,410,8.0,0.0,18.49,0.6016260162601627,0.8130081300813008,1.5609756097560976,1.3937282229965156,1.5447154471544717,1.951219512195122
Badger Special *Local Specialty* - Large Original Stuffed Crust® Slice,157.4,17.0,36,16,2,3,750,45,360,8.0,0.0,17.49,0.6666666666666667,0.8333333333333334,1.777777777777778,1.2265512265512266,1.7361111111111114,2.2222222222222223
BBQ Beef - Large Original Stuffed Crust® Slice,164.6,16.0,40,18,6,3,830,50,380,8.0,0.5,17.49,0.7017543859649122,0.8771929824561403,1.8947368421052633,1.0936431989063569,1.8201754385964912,2.1052631578947367
BBQ Chicken *Local Specialty* - Large Original Stuffed Crust® Slice,149.4,12.0,41,17,7,2,700,45,340,6.0,0.0,18.49,0.803921568627451,0.8823529411764707,2.0,0.9167303284950343,1.7156862745098038,1.7647058823529411
BBQ Lover's *Local Specialty* - Large Original Stuffed Crust® Slice,146.6,16.0,41,16,7,2,790,45,370,8.0,0.0,17.49,0.7387387387387389,0.8108108108108109,1.7297297297297298,1.1232011232011232,1.7792792792792793,2.1621621621621623
BLT *Local Specialty* - Large Original Stuffed Crust® Slice,157.8,22.0,34,14,2,2,690,45,390,8.0,0.0,17.49,0.5811965811965812,0.7692307692307693,1.4358974358974357,1.465201465201465,1.4743589743589745,2.051282051282051
Fiesta Taco (Beef) - Large Original Stuffed Crust® Slice,194.6,20.0,44,16,2,4,860,40,420,8.0,0.0,17.49,0.6984126984126985,0.6349206349206349,1.523809523809524,1.2368583797155226,1.7063492063492063,1.9047619047619049
Fiesta Taco (Chicken) - Large Original Stuffed Crust® Slice,196.0,16.0,44,17,2,4,790,40,390,7.0,0.0,18.49,0.7521367521367521,0.6837606837606838,1.7435897435897436,1.0656010656010655,1.688034188034188,1.7948717948717947
Garden Chicken *Local Specialty* - Large Original Stuffed Crust® Slice,161.2,12.0,37,16,2,3,680,40,320,6.0,0.0,18.49,0.7708333333333334,0.8333333333333334,2.0,0.974025974025974,1.7708333333333335,1.875
Garden Fresh *Local Specialty* - Large Original Stuffed Crust® Slice,168.2,12.0,37,13,3,3,620,30,310,6.0,0.0,17.49,0.7956989247311829,0.6451612903225806,1.6774193548387097,1.0054461667364893,1.6666666666666667,1.935483870967742
Hawaiian *Local Specialty* - Large Original Stuffed Crust® Slice,156.1,12.0,38,15,4,2,780,35,310,6.0,0.0,17.49,0.8172043010752688,0.7526881720430108,1.935483870967742,1.0054461667364893,2.096774193548387,1.935483870967742
Hawaiian Luau - Large Original Stuffed Crust® Slice,149.1,13.0,36,15,3,2,740,35,320,6.0,0.0,17.49,0.75,0.7291666666666667,1.875,1.0551948051948052,1.9270833333333335,1.875
Ohio's Best *Local Specialty* - Large Original Stuffed Crust® Slice,181.8,19.0,37,16,3,3,820,45,380,8.0,0.0,18.49,0.6491228070175439,0.7894736842105263,1.6842105263157894,1.2987012987012987,1.7982456140350878,2.1052631578947367
Super Supreme - Large Original Stuffed Crust® Slice,192.4,23.0,37,19,3,3,1020,55,430,10.0,0.0,18.49,0.5736434108527132,0.8527131782945737,1.7674418604651163,1.389308366052552,1.9767441860465118,2.3255813953488373
Taco Pizza *Local Specialty* - Large Original Stuffed Crust® Slice,197.8,19.0,41,19,2,5,840,50,410,9.0,0.5,17.49,0.6666666666666667,0.8130081300813008,1.8536585365853657,1.2036743744060816,1.707317073170732,2.195121951219512
American Chicken Club *Local Specialty* - Rectangle Slice,122.5,15.0,30,11,2,2,510,25,300,4.5,0.0,16.49,0.6666666666666667,0.5555555555555556,1.4666666666666668,1.2987012987012987,1.4166666666666667,1.5
Badger Special *Local Specialty* - Rectangle Slice,111.8,12.0,29,11,1,2,500,25,260,4.5,0.0,16.49,0.7435897435897436,0.6410256410256411,1.6923076923076925,1.1988011988011988,1.6025641025641026,1.7307692307692308
BBQ Beef - Rectangle,116.4,11.0,32,12,4,2,550,25,270,4.0,0.0,15.49,0.7901234567901235,0.6172839506172839,1.777777777777778,1.0582010582010584,1.697530864197531,1.4814814814814816
BBQ Chicken *Local Specialty* - Rectangle Slice,109.5,8.0,34,12,6,2,480,25,250,3.0,0.0,16.49,0.9066666666666667,0.6666666666666667,1.92,0.8311688311688312,1.6,1.2
BBQ Lover's *Local Specialty* - Rectangle Slice,106.9,11.0,34,11,6,2,540,25,280,4.0,0.0,15.49,0.8095238095238095,0.5952380952380952,1.5714285714285714,1.0204081632653061,1.6071428571428572,1.4285714285714286
BLT *Local Specialty* - Rectangle Slice,113.1,14.0,28,10,1,2,450,25,280,4.5,0.0,15.49,0.6666666666666667,0.5952380952380952,1.4285714285714284,1.2987012987012987,1.3392857142857144,1.607142857142857
Fiesta Taco (Beef) - Rectangle,140.5,14.0,36,11,2,4,580,20,310,4.5,0.0,,0.7741935483870969,0.43010752688172044,1.4193548387096775,1.1730205278592374,1.5591397849462365,1.4516129032258065
Fiesta Taco (Chicken) - Rectangle Slice,141.6,11.0,36,11,2,4,540,20,290,3.5,0.0,16.49,0.8275862068965517,0.45977011494252873,1.5172413793103448,0.9852216748768473,1.5517241379310345,1.206896551724138
Garden Chicken *Local Specialty* - Rectangle Slice,116.1,9.0,30,11,1,2,460,20,240,3.0,0.0,16.49,0.8333333333333334,0.5555555555555556,1.8333333333333333,0.974025974025974,1.5972222222222223,1.25
Garden Fresh *Local Specialty* - Rectangle Slice,127.3,8.0,30,9,2,2,420,15,230,3.0,0.0,15.49,0.8695652173913043,0.43478260869565216,1.565217391304348,0.9034443817052513,1.5217391304347825,1.3043478260869565
Hawaiian *Local Specialty* - Rectangle Slice,111.9,8.0,30,10,3,2,520,20,230,3.0,0.0,15.49,0.8695652173913043,0.5797101449275363,1.7391304347826086,0.9034443817052513,1.8840579710144927,1.3043478260869565
Hawaiian Luau - Rectangle,106.4,9.0,30,10,2,2,490,20,240,3.5,0.0,15.49,0.8333333333333334,0.5555555555555556,1.6666666666666665,0.974025974025974,1.7013888888888888,1.4583333333333333
Ohio's Best *Local Specialty* - Rectangle Slice,130.0,13.0,30,11,2,3,550,25,270,4.5,0.0,15.49,0.7407407407407407,0.6172839506172839,1.6296296296296298,1.2506012506012505,1.697530864197531,1.6666666666666667
Super Supreme - Rectangle,136.6,15.0,30,13,2,2,680,30,310,6.0,0.0,16.99,0.6451612903225806,0.6451612903225806,1.6774193548387097,1.2568077084206115,1.8279569892473118,1.935483870967742
Taco Pizza *Local Specialty* - Rectangle Slice,144.5,13.0,33,13,2,4,580,30,300,6.0,0.0,15.49,0.7333333333333334,0.6666666666666667,1.7333333333333334,1.1255411255411256,1.6111111111111112,2.0
Cavatini Meat Lover's w/ Garlic Bread,,36.0,112,31,14,7,1380,60,890,12.0,1.0,15.49,0.8389513108614233,0.449438202247191,1.393258426966292,1.050634758499927,1.2921348314606742,1.348314606741573
Cavatini Meat Sauce w/ Garlic Bread,,43.0,115,41,14,8,1660,95,1020,19.0,1.5,7.99,0.7516339869281046,0.6209150326797386,1.607843137254902,1.0949834479246245,1.3562091503267975,1.8627450980392157
Cavatini Supreme w/ Garlic Bread,,25.0,113,27,15,8,1110,35,780,8.0,0.5,16.49,0.9658119658119659,0.29914529914529914,1.3846153846153846,0.8325008325008324,1.185897435897436,1.0256410256410255
Cavatini Veggie Lover's w/ Garlic Bread,,10.0,113,21,14,7,730,0,630,2.5,0.0,15.49,1.1957671957671958,0.0,1.3333333333333333,0.4122861265718408,0.9656084656084657,0.3968253968253968
Chicken Milano Bake with Garlic Bread,,52.0,64,42,5,6,1710,115,890,21.0,1.5,7.99,0.4794007490636705,0.8614232209737829,1.8876404494382024,1.5175835400554503,1.601123595505618,2.359550561797753
Creamy Chicken Alfredo Bake with Garlic Bread,,53.0,62,43,5,4,2180,115,900,20.0,1.5,7.99,0.45925925925925926,0.8518518518518519,1.9111111111111112,1.5295815295815296,2.0185185185185186,2.2222222222222223
Meaty Marinara Bake with Garlic Bread,,38.0,60,32,8,4,1500,85,710,17.0,1.5,7.99,0.5633802816901409,0.7981220657276995,1.8028169014084507,1.3901591366380097,1.76056338028169,2.3943661971830985
Meaty Marinara Bake with Roasted Vegetables with Garlic Bread,,40.0,64,33,9,5,1510,85,750,17.0,1.5,7.99,0.5688888888888889,0.7555555555555555,1.7599999999999998,1.3852813852813854,1.6777777777777778,2.2666666666666666
Sausage Italiano Bake with Garlic Bread,,49.0,62,37,8,4,1780,110,830,21.0,1.5,7.99,0.497991967871486,0.8835341365461848,1.783132530120482,1.533406352683461,1.78714859437751,2.5301204819277108
Sausage Italiano Bake with Roasted Vegetables with Garlic Bread,,51.0,65,37,9,5,1790,110,870,21.0,2.0,7.99,0.4980842911877395,0.8429118773946361,1.7011494252873562,1.5226153157187639,1.71455938697318,2.413793103448276
Sauteed Bacon Carbonara w/ Garlic Bread,,75.0,97,39,6,7,1640,60,1220,19.0,0.5,7.99,0.5300546448087432,0.3278688524590164,1.2786885245901638,1.596763891845859,1.1202185792349726,1.557377049180328
Sauteed Chicken Alfredo w/ Garlic Bread,,64.0,105,43,7,7,1500,65,1170,14.0,0.5,7.99,0.5982905982905983,0.37037037037037035,1.4700854700854702,1.4208014208014208,1.0683760683760686,1.1965811965811968
Sauteed Chicken Florentine w/ Garlic Bread,,64.0,99,41,5,7,1620,65,1140,14.0,0.5,7.99,0.5789473684210527,0.38011695906432746,1.4385964912280702,1.4581909318751425,1.1842105263157896,1.2280701754385965
Sauteed Pomodoro Pasta w/ Garlic Bread *Local Specialty*,,31.0,89,31,10,6,2080,45,770,6.0,0.0,7.99,0.7705627705627706,0.38961038961038963,1.6103896103896105,1.0457075392140327,2.2510822510822512,0.7792207792207793
Sauteed Sausage and Pepper Rustica with Garlic Bread,,48.0,119,32,14,17,1880,45,1020,13.0,0.5,7.99,0.7777777777777778,0.29411764705882354,1.2549019607843137,1.2223071046600458,1.5359477124183005,1.2745098039215685
Sauteed Spaghetti with Alfredo w/ Garlic Bread,,62.0,104,31,7,6,1220,25,1100,13.0,0.5,7.99,0.6303030303030304,0.15151515151515152,1.1272727272727274,1.463990554899646,0.9242424242424243,1.1818181818181819
Sauteed Spaghetti with Marinara w/ Garlic Bread,,34.0,114,25,12,13,1410,10,860,7.0,0.5,7.99,0.8837209302325582,0.07751937984496124,1.1627906976744187,1.0268800966475384,1.3662790697674418,0.813953488372093
Sauteed Spaghetti with Meat Sauce w/ Garlic Bread,,43.0,118,33,13,14,1710,35,980,10.0,0.5,7.99,0.8027210884353742,0.23809523809523808,1.3469387755102042,1.1396766498807314,1.4540816326530612,1.0204081632653061
Spaghetti and Meat Sauce with Garlic Bread,,43.0,120,39,24,6,2220,80,1030,16.0,2.0,7.99,0.7766990291262137,0.517799352750809,1.5145631067961165,1.0843525406632202,1.796116504854369,1.5533980582524272
"Spaghetti with Marinara Sauce, Meatballs, and Mushrooms with Garlic Bread",,35.0,125,43,27,10,1950,85,990,12.0,1.0,7.99,0.8417508417508418,0.5723905723905724,1.7373737373737375,0.9182736455463728,1.6414141414141414,1.2121212121212122
Spaghetti with Marinara Sauce and Meatballs with Garlic Bread,,35.0,123,42,26,10,1950,85,980,12.0,1.0,7.99,0.8367346938775511,0.5782312925170068,1.7142857142857144,0.9276437847866419,1.6581632653061227,1.2244897959183674
Spaghetti with Marinara Sauce with Garlic Bread,,12.0,115,22,24,10,1250,10,670,3.5,0.0,7.99,1.1442786069651742,0.09950248756218906,1.3134328358208955,0.4652064353556891,1.554726368159204,0.5223880597014926
"Spaghetti with Meat Sauce, Meatballs, and Mushrooms with Garlic Bread",,66.0,130,60,27,6,2920,155,1360,24.0,2.5,15.49,0.6372549019607843,0.7598039215686274,1.7647058823529413,1.2605042016806722,1.7892156862745099,1.7647058823529411
Spaghetti with Meat Sauce and Meatballs with Garlic Bread,,66.0,128,59,26,6,2910,155,1350,24.0,2.5,15.49,0.6320987654320988,0.7654320987654322,1.748148148148148,1.26984126984127,1.7962962962962963,1.7777777777777777
Kid's Bone Out Wings (Garlic Parmesan) w/ Straight-Cut Fries,,51.0,86,19,8,4,2040,40,880,9.0,0.0,,0.6515151515151516,0.30303030303030304,0.8636363636363636,1.5053128689492326,1.931818181818182,1.0227272727272727
Kid's Bone Out Wings (Naked) w/ Straight-Cut Fries,,36.0,85,17,7,4,1730,30,730,7.0,0.0,15.49,0.776255707762557,0.273972602739726,0.9315068493150686,1.2809108699519658,1.9748858447488586,0.9589041095890412
Kid's Meatless Spaghetti w/ Garlic Bread,,12.0,66,14,10,6,670,0,430,2.5,0.0,7.99,1.0232558139534884,0.0,1.302325581395349,0.7248565388100272,1.2984496124031009,0.5813953488372093
Kid's Meatless Spaghetti w/ Meatballs w/ Garlic Bread,,27.0,71,27,12,6,1140,50,640,8.0,0.5,7.99,0.7395833333333334,0.5208333333333334,1.6875,1.0957792207792207,1.484375,1.25
Kid's Spaghetti w/ Meat Sauce w/ Garlic Bread,,28.0,68,22,10,4,1150,35,610,9.0,1.0,7.99,0.7431693989071039,0.38251366120218583,1.4426229508196722,1.1922503725782414,1.5710382513661203,1.4754098360655739
Kid's Spaghetti w/ Meat Sauce w/ Meatballs w/ Garlic Bread,,43.0,73,36,12,4,1620,85,820,14.0,1.5,7.99,0.5934959349593496,0.6910569105691057,1.7560975609756095,1.3620525815647766,1.6463414634146343,1.707317073170732
Kids Sauteed Spaghetti with Marinara w/ Garlic Bread,,28.0,64,14,6,7,790,5,560,6.0,0.0,7.99,0.7619047619047619,0.05952380952380952,1.0,1.2987012987012987,1.1755952380952381,1.0714285714285714
Kids Sauteed Spaghetti with Meat Sauce w/ Garlic Bread,,33.0,64,18,6,7,950,20,620,7.0,0.5,7.99,0.6881720430107527,0.21505376344086022,1.1612903225806452,1.3824884792626728,1.2768817204301075,1.129032258064516
"Alfredo Pasta (buffet, no chicken)",,139.0,181,69,15,14,3420,120,2250,35.0,1.5,17.49,0.5362962962962963,0.35555555555555557,1.2266666666666666,1.6046176046176046,1.2666666666666668,1.5555555555555556
Cavatini Supreme (whole pan),,34.0,197,49,29,14,1750,70,1290,12.0,1.0,16.99,1.0180878552971577,0.36175710594315247,1.5193798449612403,0.684586731098359,1.1304909560723515,0.9302325581395349
Meaty Marinara (buffet),,111.0,213,93,39,15,4430,205,2220,40.0,4.5,0.60,0.6396396396396397,0.6156156156156156,1.6756756756756759,1.2987012987012987,1.662912912912913,1.8018018018018018
Tuscani® Creamy Chicken Alfredo Pasta,,57.0,77,42,8,6,1850,95,990,16.0,0.5,7.99,0.5185185185185186,0.6397306397306397,1.696969696969697,1.4954742227469502,1.5572390572390573,1.6161616161616161
Tuscani® Meaty Marinara Pasta,,40.0,88,42,18,7,1990,100,880,17.0,2.0,7.99,0.6666666666666667,0.7575757575757576,1.9090909090909092,1.1806375442739079,1.884469696969697,1.9318181818181817
Asian Salad w/o Dressing - Entree,,15.0,24,30,9,4,830,80,330,3.5,0.0,15.49,0.48484848484848486,1.6161616161616164,3.6363636363636367,1.1806375442739079,2.095959595959596,1.0606060606060608
Athenian Salad w/o Dressing - Entree,,29.0,40,36,11,6,1540,115,560,9.0,0.0,15.49,0.47619047619047616,1.369047619047619,2.571428571428571,1.3450834879406308,2.291666666666667,1.607142857142857
BLT Salad w/o Dressing - Entree,,26.0,26,17,5,4,870,45,400,9.0,0.0,,0.43333333333333335,0.75,1.7000000000000002,1.6883116883116884,1.8125,2.25
Buffalo Chicken Salad *Local Specialty* w/o Dressing - Entree,,34.0,75,36,8,7,2250,80,730,9.0,0.5,13.49,0.684931506849315,0.730593607305936,1.9726027397260273,1.2097491549546344,2.5684931506849313,1.2328767123287672
Chicken Caesar Salad no Dressing - Entree,,25.0,27,35,5,4,1270,95,470,7.0,0.0,13.49,0.3829787234042553,1.3475177304964538,2.978723404255319,1.3815971262779774,2.25177304964539,1.4893617021276597
Chicken Garden Salad w/o Dressing - Entree,,17.0,34,30,9,5,1030,80,390,4.0,0.0,12.49,0.5811965811965812,1.3675213675213675,3.076923076923077,1.132201132201132,2.200854700854701,1.0256410256410255
Chopped Salad *Local Specialty* w/o Dressing - Entree,,11.0,8,24,3,4,790,75,230,5.0,0.0,12.49,0.2318840579710145,2.173913043478261,4.173913043478261,1.2422360248447206,2.8623188405797104,2.1739130434782608
Classic Caesar Salad no Dressing - Shared,,7.0,24,7,4,4,440,5,180,1.5,0.0,13.49,0.888888888888889,0.18518518518518517,1.5555555555555556,1.0101010101010102,2.037037037037037,0.8333333333333334
Crispy Chicken *Local Specialty* w/o Dressing - Entree,,40.0,58,39,6,7,1580,95,740,12.0,0.5,7.99,0.5225225225225226,0.8558558558558559,2.1081081081081083,1.4040014040014042,1.7792792792792793,1.6216216216216217
Crispy Cobb Salad *Local Specialty* w/o Dressing - Entree,,45.0,40,36,4,6,1410,95,700,13.0,0.5,5.49,0.38095238095238093,0.9047619047619048,2.057142857142857,1.6697588126159553,1.6785714285714286,1.8571428571428572
Garden Salad no Dressing - Shared,,7.0,31,7,8,4,420,5,210,2.0,0.0,15.49,0.9841269841269842,0.15873015873015872,1.3333333333333333,0.8658008658008658,1.6666666666666667,0.9523809523809524
Grilled Chicken Caesar *Local Specialty* w/o Dressing - Entree,,14.0,27,33,5,4,1080,90,360,5.0,0.0,7.99,0.5,1.6666666666666667,3.6666666666666665,1.0101010101010102,2.5,1.3888888888888888
Grilled Chicken Garden *Local Specialty* w/o Dressing - Entree,,23.0,31,36,7,5,1190,110,460,9.0,0.0,7.99,0.4492753623188406,1.5942028985507248,3.130434782608696,1.2987012987012987,2.1557971014492754,1.956521739130435
Harvest Salad w/o Dressing - Entree,,19.0,48,31,22,6,1180,90,470,6.0,0.0,5.49,0.6808510638297872,1.2765957446808511,2.6382978723404253,1.0500138159712629,2.0921985815602837,1.276595744680851
Hawaii Caesar Salad *Local Specialty* w/o Dressing - Entree,,2.5,6,4,3,3,95,5,60,1.0,0.0,12.49,0.6666666666666667,0.5555555555555556,2.6666666666666665,1.0822510822510822,1.3194444444444444,1.6666666666666667
Hawaii Chicken Caesar Salad *Local Specialty* w/o Dressing - Entree,,4.5,8,19,3,3,430,55,140,2.0,0.0,13.49,0.38095238095238093,2.619047619047619,5.428571428571428,0.8348794063079776,2.5595238095238098,1.4285714285714286
Hawaii Garden Salad *Local Specialty* w/o Dressing - Entree,,0.5,11,4,5,5,15,0,50,0.0,0.0,12.49,1.4666666666666668,0.0,3.2,0.2597402597402597,0.25,0.0
Italian Garden Salad *Local Specialty* w/o Dressing - Entree,,19.0,12,14,5,5,900,55,270,9.0,0.5,12.49,0.29629629629629634,1.3580246913580247,2.074074074074074,1.827801827801828,2.777777777777778,3.3333333333333335
Side Classic Caesar Salad no Dressing,,4.5,12,5,2,2,270,5,110,1.5,0.0,1.00,0.7272727272727273,0.30303030303030304,1.8181818181818183,1.062573789846517,2.0454545454545454,1.3636363636363635
Side Garden Salad no Dressing,,4.5,17,5,5,3,240,10,120,1.5,0.0,1.00,0.9444444444444444,0.5555555555555556,1.6666666666666665,0.974025974025974,1.6666666666666667,1.25
WingStreet® Buffalo Chicken Salad no Dressing,,32.0,84,34,9,7,2640,75,750,8.0,0.0,15.49,0.7466666666666667,0.6666666666666667,1.8133333333333335,1.1082251082251082,2.9333333333333336,1.0666666666666667
WingStreet® Crispy Chicken Caesar Salad no Dressing,,73.0,58,37,6,6,2260,85,1030,15.0,0.0,10.49,0.37540453074433655,0.5501618122977346,1.436893203883495,1.840877569032909,1.8284789644012944,1.4563106796116505
Zesty Italian Salad no Dressing - Entree,,22.0,30,16,6,5,1150,45,370,7.0,0.0,15.49,0.5405405405405406,0.8108108108108109,1.7297297297297298,1.5444015444015444,2.59009009009009,1.891891891891892
Zesty Italian Tuscan Salad w/o Dressing - Shared,,22.0,30,16,6,5,1150,45,370,7.0,0.0,15.49,0.5405405405405406,0.8108108108108109,1.7297297297297298,1.5444015444015444,2.59009009009009,1.891891891891892
Black Forest Ham & Cheese Diablo Sandwich w/ Potato Chips,,39.0,89,38,10,5,2560,70,860,9.0,0.0,12.49,0.689922480620155,0.5426356589147288,1.7674418604651163,1.1778918755662942,2.4806201550387597,1.0465116279069768
Black Forest Ham & Cheese Diablo Sandwich w/ Straight-Cut Fries,,53.0,133,39,11,7,3360,70,1170,13.0,0.5,,0.7578347578347578,0.39886039886039887,1.3333333333333333,1.1766011766011766,2.393162393162393,1.1111111111111112
Black Forest Ham & Cheese Sandwich *Local Specialty* w/ Potato Chips,,41.0,89,47,11,5,2770,100,920,10.0,0.0,,0.644927536231884,0.7246376811594203,2.0434782608695654,1.157538114059853,2.5090579710144927,1.0869565217391304
Black Forest Ham & Cheese Sandwich *Local Specialty* w/ Straight-Cut Fries,,55.0,133,49,12,7,3570,100,1240,13.0,0.5,,0.7150537634408602,0.5376344086021505,1.5806451612903225,1.1520737327188941,2.399193548387097,1.0483870967741937
Black Forest Ham & Cheese Sandwich w/ Potato Chips,,39.0,88,37,10,5,2360,70,850,9.0,0.0,,0.6901960784313725,0.5490196078431373,1.741176470588235,1.1917494270435447,2.3137254901960786,1.0588235294117647
Black Forest Ham & Cheese Sandwich w/ Straight-Cut Fries,,53.0,132,39,11,7,3170,70,1170,13.0,0.5,,0.7521367521367521,0.39886039886039887,1.3333333333333333,1.1766011766011766,2.257834757834758,1.1111111111111112
Meatball Sub Sandwich w/ Potato Chips,,56.0,100,50,12,6,2890,130,1090,19.0,1.0,12.49,0.6116207951070337,0.7951070336391438,1.834862385321101,1.334445371142619,2.209480122324159,1.743119266055046
Meatball Sub Sandwich w/ Straight-Cut Fries,,70.0,144,51,13,9,3690,130,1410,22.0,1.5,15.49,0.6808510638297872,0.6146572104018913,1.4468085106382977,1.2894906511927788,2.1808510638297873,1.5602836879432624
Roasted Turkey & Provolone Sandwich w/ Potato Chips,,39.0,90,38,10,4,2380,65,850,9.0,0.0,16.49,0.7058823529411765,0.5098039215686275,1.7882352941176471,1.1917494270435447,2.3333333333333335,1.0588235294117647
Roasted Turkey & Provolone Sandwich w/ Straight-Cut Fries,,53.0,134,40,11,7,3190,65,1160,13.0,0.5,16.49,0.7701149425287356,0.37356321839080464,1.3793103448275863,1.186744290192566,2.291666666666667,1.1206896551724137
Roasted Turkey & Provolone Sandwich with Bacon w/ Potato Chips,,45.0,90,41,10,4,2500,75,920,12.0,0.0,7.99,0.6521739130434783,0.5434782608695653,1.7826086956521738,1.2704686617730097,2.2644927536231885,1.3043478260869565
Roasted Turkey & Provolone Sandwich with Bacon w/ Straight-Cut Fries,,59.0,134,43,11,7,3300,80,1240,15.0,0.5,7.99,0.7204301075268817,0.43010752688172044,1.3870967741935483,1.235860913280268,2.217741935483871,1.2096774193548387
Steak & Cheese Hoagie w/ Potato Chips,,42.0,89,53,9,4,2910,120,940,14.0,1.0,15.49,0.6312056737588653,0.851063829787234,2.25531914893617,1.160541586073501,2.5797872340425534,1.4893617021276597
Steak & Cheese Hoagie w/ Straight-Cut Fries,,56.0,133,55,10,6,3720,125,1260,17.0,1.0,,0.7037037037037037,0.6613756613756614,1.746031746031746,1.1544011544011545,2.4603174603174605,1.3492063492063493
Supremo Sandwich *Local Specialty* w/ Potato Chips,,53.0,87,55,10,4,3270,140,1060,15.0,1.0,15.99,0.5471698113207547,0.8805031446540881,2.0754716981132075,1.2987012987012987,2.5707547169811322,1.4150943396226416
Supremo Sandwich *Local Specialty* w/ Straight-Cut Fries,,67.0,131,57,11,6,4070,140,1370,18.0,1.0,15.49,0.6374695863746959,0.6812652068126521,1.6642335766423357,1.2702625841311972,2.4756690997566912,1.313868613138686
Supremo Sandwich w/ Potato Chips,,50.0,86,44,9,4,2920,100,970,14.0,0.5,12.49,0.5910652920962199,0.6872852233676976,1.8144329896907216,1.3388673182487614,2.508591065292096,1.443298969072165
