Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
Egg Sandwich,129,12,34,15,5,1,740,220,310,5,0,1.74,0.7311827956989247,4.731182795698925,1.935483870967742,1.0054461667364893,1.9892473118279572,1.6129032258064515
Honey Butter Chicken Biscuit,155,33,51,13,9,2,990,30,560,11,0,2.59,0.6071428571428571,0.35714285714285715,0.9285714285714286,1.530612244897959,1.4732142857142858,1.9642857142857142
Honey Butter Chicken Biscuit Whatameal,688,45,71,16,9,3,1490,30,750,12,0,2.59,0.6311111111111111,0.26666666666666666,0.8533333333333333,1.5584415584415583,1.6555555555555554,1.6
Jalapeno Cheddar Biscuit,85,20,31,8,0,2,700,10,330,12,0,2.79,0.6262626262626263,0.20202020202020204,0.9696969696969697,1.5741833923652107,1.7676767676767677,3.6363636363636362
Jalapeno Cheddar Biscuit and Gravy,255,32,45,11,2,2,1630,25,520,17,0,2.79,0.576923076923077,0.32051282051282054,0.8461538461538463,1.5984015984015985,2.6121794871794872,3.2692307692307696
Jalapeno Cheddar Biscuit and Gravy Whatameal,789,43,66,13,2,4,2140,25,710,18,0,2.79,0.619718309859155,0.23474178403755872,0.7323943661971831,1.5730748125114322,2.511737089201878,2.535211267605634
Jalapeno Cheddar Biscuit Sandwich,155,29,31,18,0,2,1100,230,470,16,0,2.79,0.4397163120567376,3.2624113475177303,1.5319148936170213,1.6026526664824536,1.950354609929078,3.404255319148936
Jalapeno Cheddar Biscuit Sandwich Whatameal,688,40,52,20,0,4,1600,230,660,18,0,2.79,0.5252525252525252,2.3232323232323235,1.2121212121212122,1.5741833923652107,2.0202020202020203,2.727272727272727
Jalapeno Cheddar Biscuit Sandwich with Bacon,164,33,31,22,0,2,1170,240,510,18,0,2.79,0.40522875816993464,3.1372549019607843,1.7254901960784315,1.6806722689075633,1.9117647058823528,3.5294117647058822
Jalapeno Cheddar Biscuit Sandwich with Bacon Whatameal,698,44,52,24,0,4,1770,240,700,19,0,2.79,0.49523809523809526,2.285714285714286,1.3714285714285714,1.6326530612244898,2.107142857142857,2.7142857142857144
Jalapeno Cheddar Biscuit Sandwich with Sausage,212,48,31,29,0,2,1460,260,680,23,0,2.79,0.30392156862745096,2.549019607843137,1.7058823529411766,1.8334606569900687,1.7892156862745099,3.3823529411764706
Jalapeno Cheddar Biscuit Sandwich with Sausage Whatameal,745,59,52,31,0,4,1970,260,870,25,0,2.79,0.3984674329501916,1.992337164750958,1.4252873563218391,1.761456933870727,1.8869731800766285,2.8735632183908044
Jalapeno Cheddar Biscuit with Bacon,95,23,31,12,0,2,870,20,380,13,0,2.79,0.543859649122807,0.3508771929824561,1.263157894736842,1.572112098427888,1.907894736842105,3.421052631578948
Jalapeno Cheddar Biscuit with Sausage,142,39,31,19,0,2,1070,40,540,19,0,2.79,0.3827160493827161,0.49382716049382713,1.4074074074074074,1.8759018759018757,1.6512345679012346,3.5185185185185186
Pancake Platter with Bacon,273,20,108,13,36,3,1520,15,670,6,0,3.49,1.0746268656716418,0.14925373134328357,0.7761194029850746,0.7753440589261484,1.890547263681592,0.8955223880597015
Pancake Platter with Bacon Whatameal,807,31,129,15,36,5,2030,15,870,8,0,4.39,0.9885057471264368,0.11494252873563218,0.6896551724137931,0.9255112703388565,1.9444444444444446,0.9195402298850575
Pancake Platter with Sausage,321,36,108,20,36,3,1720,30,840,12,0,3.49,0.8571428571428571,0.23809523809523808,0.9523809523809523,1.1131725417439704,1.7063492063492063,1.4285714285714286
Pancake Platter with Sausage Whatameal,854,47,129,22,36,5,2220,30,1030,14,0,4.39,0.8349514563106797,0.19417475728155342,0.8543689320388349,1.1852225444458453,1.796116504854369,1.3592233009708738
Pancakes,264,17,108,9,36,3,1350,0,630,5,0,2.59,1.142857142857143,0.0,0.5714285714285714,0.7008864151721295,1.7857142857142858,0.7936507936507936
"Taquito, No Cheese",143,16,28,14,1,1,630,325,310,5,0,2.54,0.6021505376344086,6.989247311827957,1.8064516129032258,1.3405948889819856,1.6935483870967742,1.6129032258064515
"Taquito with Bacon, Egg & Cheese",165,22,28,20,1,1,1020,345,400,9,0,2.54,0.46666666666666673,5.750000000000001,2.0,1.4285714285714286,2.125,2.25
"Taquito with Bacon, Egg & Cheese Whatameal",699,34,49,22,1,3,1620,345,590,10,0,4.19,0.5536723163841808,3.898305084745763,1.4915254237288136,1.4968082764692934,2.288135593220339,1.694915254237288
"Taquito with Bacon, No Cheese",152,19,28,18,1,1,800,335,350,6,0,2.54,0.5333333333333333,6.380952380952381,2.057142857142857,1.4100185528756957,1.9047619047619047,1.7142857142857144
Taquito with Cheese,156,19,28,16,1,1,1000,335,350,8,0,2.54,0.5333333333333333,6.380952380952381,1.8285714285714285,1.4100185528756957,2.380952380952381,2.2857142857142856
Taquito with Cheese Whatameal,689,30,49,19,1,3,1500,335,540,9,0,4.19,0.6049382716049383,4.135802469135802,1.4074074074074074,1.4430014430014428,2.314814814814815,1.6666666666666667
"Taquito with Potato, Egg & Cheese",186,25,38,17,1,2,1240,335,440,9,0,2.54,0.5757575757575758,5.075757575757576,1.5454545454545454,1.4757969303423848,2.3484848484848486,2.0454545454545454
