Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
"Turbo Hot Chocolate, Large",,12.0,71.0,3.0,55.0,3.0,380.0,0.0,400.0,11.0,0.0,1.1833333333333331,0.0,0.7792207792207791,0.7916666666666666,0.05,$0.49
"Vanilla Chai, Large",,12.0,75.0,14.0,66.0,0.0,210.0,10.0,450.0,10.0,0.0,1.1111111111111112,0.14814814814814814,0.6926406926406927,0.3888888888888889,0.2074074074074074,$3.69
"Vanilla Chai, Medium",,9.0,56.0,10.0,49.0,0.0,160.0,10.0,340.0,7.0,0.0,1.0980392156862746,0.19607843137254904,0.6875477463712758,0.392156862745098,0.19607843137254904,$3.19
"Vanilla Chai, Small",,6.0,37.0,7.0,33.0,0.0,105.0,5.0,230.0,5.0,0.0,1.0724637681159421,0.14492753623188406,0.6775832862789384,0.3804347826086956,0.2028985507246377,$2.69
Kolache,,18.0,41.0,20.0,12.0,1.0,500.0,40.0,370.0,6.0,0.0,0.7387387387387389,0.7207207207207208,1.2636012636012637,1.1261261261261262,0.3603603603603604,0
Kosher Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,,22.0,43.0,18.0,14.0,2.0,1140.0,190.0,440.0,6.0,0.0,0.6515151515151516,2.878787878787879,1.2987012987012987,2.159090909090909,0.2727272727272728,0
Kosher Big n' Toasted,,36.0,44.0,25.0,3.0,2.0,1290.0,340.0,610.0,10.0,0.0,0.4808743169398907,3.7158469945355184,1.5328933361720247,1.7622950819672132,0.27322404371584696,0
Kosher Dunkin' Double Veggie Sausage Sandwich,,18.0,74.0,37.0,7.0,6.0,1460.0,180.0,600.0,6.0,0.0,0.8222222222222223,2.0,0.7792207792207791,2.0277777777777777,0.4111111111111112,0
Kosher Egg & Cheese Wake Up Wrap,,10.0,14.0,7.0,1.0,0.0,410.0,95.0,170.0,4.0,0.0,0.5490196078431373,3.725490196078432,1.5278838808250572,2.0098039215686274,0.27450980392156865,0
Kosher Egg White and Cheese on an English Muffin,,6.0,37.0,15.0,4.0,1.0,740.0,15.0,270.0,3.0,0.0,0.9135802469135804,0.3703703703703704,0.5772005772005773,2.283950617283951,0.3703703703703704,0
Kosher Grilled Cheese (Regional),,23.0,36.0,17.0,3.0,0.0,840.0,55.0,420.0,12.0,0.0,0.5714285714285715,0.8730158730158731,1.4223871366728509,1.6666666666666667,0.2698412698412699,0
